"player"|"team"|"weight"|"season"
"DAN_ELLIS"|"DAL"|1|"20032004"
"JOHN_ERSKINE"|"DAL"|1|"20032004"
"STEVE_GAINEY"|"DAL"|1|"20032004"
"BILL_GUERIN"|"DAL"|1|"20032004"
"NIKO_KAPANEN"|"DAL"|1|"20032004"
"JON_KLEMM"|"DAL"|0.75|"20032004"
"JERE_LEHTINEN"|"DAL"|1|"20032004"
"JEFF_MACMILLAN"|"DAL"|1|"20032004"
"MANNY_MALHOTRA"|"DAL"|0.138461538461538|"20032004"
"RICHARD_MATVICHUK"|"DAL"|1|"20032004"
"ANTTI_MIETTINEN"|"DAL"|1|"20032004"
"MIKE_MODANO"|"DAL"|1|"20032004"
"GAVIN_MORGAN"|"DAL"|1|"20032004"
"BRENDEN_MORROW"|"DAL"|1|"20032004"
"TEPPO_NUMMINEN"|"DAL"|1|"20032004"
"DAVID_OLIVER"|"DAL"|1|"20032004"
"STEVE_OTT"|"DAL"|1|"20032004"
"STEPHANE_ROBIDAS"|"DAL"|0.23728813559322|"20032004"
"LUBOMIR_SEKERAS"|"DAL"|1|"20032004"
"BLAKE_SLOAN"|"DAL"|1|"20032004"
"DON_SWEENEY"|"DAL"|1|"20032004"
"CHRIS_THERIEN"|"DAL"|0.211267605633803|"20032004"
"MATHIAS_TJARNQVIST"|"DAL"|1|"20032004"
"RON_TUGNUTT"|"DAL"|1|"20032004"
"MARTY_TURCO"|"DAL"|1|"20032004"
"PIERRE_TURGEON"|"DAL"|1|"20032004"
"ROB_VALICEVIC"|"DAL"|1|"20032004"
"SCOTT_YOUNG"|"DAL"|1|"20032004"
"SERGEI_ZUBOV"|"DAL"|1|"20032004"
"RYAN_BARNES"|"DET"|1|"20032004"
"DARRYL_BOOTLAND"|"DET"|1|"20032004"
"CHRIS_CHELIOS"|"DET"|1|"20032004"
"MATHIEU_DANDENAULT"|"DET"|1|"20032004"
"PAVEL_DATSYUK"|"DET"|1|"20032004"
"BOYD_DEVEREAUX"|"DET"|1|"20032004"
"KRIS_DRAPER"|"DET"|1|"20032004"
"JIRI_FISCHER"|"DET"|1|"20032004"
"DOMINIK_HASEK"|"DET"|1|"20032004"
"DERIAN_HATCHER"|"DET"|1|"20032004"
"TOMAS_HOLMSTROM"|"DET"|1|"20032004"
"JIRI_HUDLER"|"DET"|1|"20032004"
"BRETT_HULL"|"DET"|1|"20032004"
"CURTIS_JOSEPH"|"DET"|1|"20032004"
"KRONWALL_KRONVALL"|"DET"|1|"20032004"
"MARC_LAMOTHE"|"DET"|1|"20032004"
"ROBERT_LANG"|"DET"|0.222222222222222|"20032004"
"MANNY_LEGACE"|"DET"|1|"20032004"
"NICKLAS_LIDSTROM"|"DET"|1|"20032004"
"JOEY_MACDONALD"|"DET"|1|"20032004"
"KIRK_MALTBY"|"DET"|1|"20032004"
"DARREN_MCCARTY"|"DET"|1|"20032004"
"KEVIN_MILLER"|"DET"|1|"20032004"
"MARK_MOWERS"|"DET"|1|"20032004"
"ANDERS_MYRVOLD"|"DET"|1|"20032004"
"JAMIE_RIVERS"|"DET"|1|"20032004"
"NATHAN_ROBINSON"|"DET"|1|"20032004"
"MATHIEU_SCHNEIDER"|"DET"|1|"20032004"
"BRENDAN_SHANAHAN"|"DET"|1|"20032004"
"STEVE_THOMAS"|"DET"|1|"20032004"
"RAY_WHITNEY"|"DET"|1|"20032004"
"JASON_WILLIAMS"|"DET"|1|"20032004"
"JASON_WOOLLEY"|"DET"|1|"20032004"
"STEVE_YZERMAN"|"DET"|1|"20032004"
"HENRIK_ZETTERBERG"|"DET"|1|"20032004"
"MARC-ANDRE_BERGERON"|"EDM"|1|"20032004"
"MIKE_BISHAI"|"EDM"|1|"20032004"
"ERIC_BREWER"|"EDM"|1|"20032004"
"JASON_CHIMERA"|"EDM"|1|"20032004"
"TY_CONKLIN"|"EDM"|1|"20032004"
"CORY_CROSS"|"EDM"|1|"20032004"
"RADEK_DVORAK"|"EDM"|1|"20032004"
"SCOTT_FERGUSON"|"EDM"|1|"20032004"
"ALES_HEMSKY"|"EDM"|1|"20032004"
"SHAWN_HORCOFF"|"EDM"|1|"20032004"
"BRAD_ISBISTER"|"EDM"|1|"20032004"
"GEORGES_LARAQUE"|"EDM"|1|"20032004"
"MIKKO_LUOMA"|"EDM"|1|"20032004"
"DOUG_LYNCH"|"EDM"|1|"20032004"
"JUSSI_MARKKANEN"|"EDM"|0.195121951219512|"20032004"
"ETHAN_MOREAU"|"EDM"|1|"20032004"
"TYLER_MOSS"|"EDM"|1|"20032004"
"PETR_NEDVED"|"EDM"|0.197530864197531|"20032004"
"ADAM_OATES"|"EDM"|1|"20032004"
"FERNANDO_PISANI"|"EDM"|1|"20032004"
"MARTY_REASONER"|"EDM"|1|"20032004"
"JANI_RITA"|"EDM"|1|"20032004"
"TONY_SALMELAINEN"|"EDM"|1|"20032004"
"TOMMY_SALO"|"EDM"|0.862745098039216|"20032004"
"PETER_SARNO"|"EDM"|1|"20032004"
"ALEXEI_SEMENOV"|"EDM"|1|"20032004"
"JASON_SMITH"|"EDM"|1|"20032004"
"RYAN_SMYTH"|"EDM"|1|"20032004"
"STEVE_STAIOS"|"EDM"|1|"20032004"
"JARRET_STOLL"|"EDM"|1|"20032004"
"RAFFI_TORRES"|"EDM"|1|"20032004"
"IGOR_ULANOV"|"EDM"|1|"20032004"
"STEPHEN_VALIQUETTE"|"EDM"|0.5|"20032004"
"MIKE_YORK"|"EDM"|1|"20032004"
"DONALD_AUDETTE"|"FLA"|0.549019607843137|"20032004"
"ERIC_BEAUDOIN"|"FLA"|1|"20032004"
"JAROSLAV_BEDNAR"|"FLA"|1|"20032004"
"CHRISTIAN_BERGLUND"|"FLA"|0.303030303030303|"20032004"
"MATHIEU_BIRON"|"FLA"|1|"20032004"
"JAY_BOUWMEESTER"|"FLA"|1|"20032004"
"VALERI_BURE"|"FLA"|0.753424657534247|"20032004"
"GREGORY_CAMPBELL"|"FLA"|1|"20032004"
"MATT_CULLEN"|"FLA"|1|"20032004"
"LEE_GOREN"|"FLA"|1|"20032004"
"MIKE_GREEN"|"FLA"|0.434782608695652|"20032004"
"NIKLAS_HAGMAN"|"FLA"|1|"20032004"
"DARCY_HORDICHUK"|"FLA"|1|"20032004"
"NATHAN_HORTON"|"FLA"|1|"20032004"
"KRISTIAN_HUSELIUS"|"FLA"|1|"20032004"
"OLLI_JOKINEN"|"FLA"|1|"20032004"
"TY_JONES"|"FLA"|1|"20032004"
"JURAJ_KOLNIK"|"FLA"|1|"20032004"
"VIKTOR_KOZLOV"|"FLA"|0.786885245901639|"20032004"
"LUKAS_KRAJICEK"|"FLA"|1|"20032004"
"KRISTIAN_KUDROC"|"FLA"|1|"20032004"
"ANDREAS_LILJA"|"FLA"|1|"20032004"
"ROBERTO_LUONGO"|"FLA"|1|"20032004"
"CRAIG_MACDONALD"|"FLA"|0.641509433962264|"20032004"
"GRANT_MCNEILL"|"FLA"|1|"20032004"
"ERIC_MESSIER"|"FLA"|1|"20032004"
"BRANISLAV_MEZEI"|"FLA"|1|"20032004"
"VACLAV_NEDOROST"|"FLA"|1|"20032004"
"MARCUS_NILSON"|"FLA"|0.638888888888889|"20032004"
"IVAN_NOVOSELTSEV"|"FLA"|0.5|"20032004"
"LYLE_ODELEIN"|"FLA"|1|"20032004"
"JOSH_OLSON"|"FLA"|1|"20032004"
"KAMIL_PIROS"|"FLA"|0.176470588235294|"20032004"
"BYRON_RITCHIE"|"FLA"|1|"20032004"
"KYLE_ROSSITER"|"FLA"|0.714285714285714|"20032004"
"MIKAEL_SAMUELSSON"|"FLA"|1|"20032004"
"STEVE_SHIELDS"|"FLA"|1|"20032004"
"DENIS_SHVIDKI"|"FLA"|1|"20032004"
"PAVEL_TRNKA"|"FLA"|1|"20032004"
"MIKE_VAN RYN"|"FLA"|1|"20032004"
"STEPHEN_WEISS"|"FLA"|1|"20032004"
"DEREK_ARMSTRONG"|"L.A"|1|"20032004"
"SEAN_AVERY"|"L.A"|1|"20032004"
"SCOTT_BARNEY"|"L.A"|1|"20032004"
"ERIC_BELANGER"|"L.A"|1|"20032004"
"KIP_BRENNAN"|"L.A"|0.772727272727273|"20032004"
"DUSTIN_BROWN"|"L.A"|1|"20032004"
"MIKE_CAMMALLERI"|"L.A"|1|"20032004"
"ANSON_CARTER"|"L.A"|0.194805194805195|"20032004"
"ROMAN_CECHMANEK"|"L.A"|1|"20032004"
"BRAD_CHARTRAND"|"L.A"|1|"20032004"
"MATHIEU_CHOUINARD"|"L.A"|1|"20032004"
"NOAH_CLARKE"|"L.A"|1|"20032004"
"JOE_CORVO"|"L.A"|1|"20032004"
"JEFF_COWAN"|"L.A"|0.183098591549296|"20032004"
"NATHAN_DEMPSEY"|"L.A"|0.226666666666667|"20032004"
"ALEX_FROLOV"|"L.A"|1|"20032004"
"TIM_GLEASON"|"L.A"|1|"20032004"
"DENIS_GREBESHKOV"|"L.A"|1|"20032004"
"MILAN_HNILICKA"|"L.A"|1|"20032004"
"JASON_HOLLAND"|"L.A"|1|"20032004"
"CRISTOBAL_HUET"|"L.A"|1|"20032004"
"STEVE_KELLY"|"L.A"|1|"20032004"
"TRENT_KLATT"|"L.A"|1|"20032004"
"MAXIM_KUZNETSOV"|"L.A"|1|"20032004"
"IAN_LAPERRIERE"|"L.A"|1|"20032004"
"AARON_MILLER"|"L.A"|1|"20032004"
"JAROSLAV_MODRY"|"L.A"|1|"20032004"
"BRYAN_MUIR"|"L.A"|1|"20032004"
"MATTIAS_NORSTROM"|"L.A"|1|"20032004"
"BRAD_NORTON"|"L.A"|0.558823529411765|"20032004"
"ZIGMUND_PALFFY"|"L.A"|1|"20032004"
"ESA_PIRNES"|"L.A"|1|"20032004"
"LUC_ROBITAILLE"|"L.A"|1|"20032004"
"PAVEL_ROSA"|"L.A"|1|"20032004"
"JONATHAN_SIM"|"L.A"|0.761904761904762|"20032004"
"JERRED_SMITHSON"|"L.A"|1|"20032004"
"MARTIN_STRAKA"|"L.A"|0.592592592592593|"20032004"
"MARTIN_STRBAK"|"L.A"|0.106382978723404|"20032004"
"JOZEF_STUMPEL"|"L.A"|1|"20032004"
"JOHN_TRIPP"|"L.A"|1|"20032004"
"LUBOMIR_VISNOVSKY"|"L.A"|1|"20032004"
"TOMAS_ZIZKA"|"L.A"|1|"20032004"
"BRAD_BOMBARDIR"|"MIN"|0.746666666666667|"20032004"
"PIERRE-MARC_BOUCHARD"|"MIN"|1|"20032004"
"CHRISTOPH_BRANDNER"|"MIN"|1|"20032004"
"BRAD_BROWN"|"MIN"|0.69047619047619|"20032004"
"ANDREW_BRUNETTE"|"MIN"|1|"20032004"
"BRENT_BURNS"|"MIN"|1|"20032004"
"ERIC_CHOUINARD"|"MIN"|0.645833333333333|"20032004"
"MARC_CHOUINARD"|"MIN"|1|"20032004"
"ALEXANDRE_DAIGLE"|"MIN"|1|"20032004"
"JIM_DOWD"|"MIN"|0.6875|"20032004"
"PASCAL_DUPUIS"|"MIN"|1|"20032004"
"MANNY_FERNANDEZ"|"MIN"|1|"20032004"
"MARIAN_GABORIK"|"MIN"|1|"20032004"
"DARBY_HENDRICKSON"|"MIN"|0.35|"20032004"
"ALEX_HENRY"|"MIN"|1|"20032004"
"MATT_JOHNSON"|"MIN"|1|"20032004"
"FILIP_KUBA"|"MIN"|1|"20032004"
"ANTTI_LAAKSONEN"|"MIN"|1|"20032004"
"JASON_MARSHALL"|"MIN"|0.292682926829268|"20032004"
"ZBYNEK_MICHALEK"|"MIN"|1|"20032004"
"WILLIE_MITCHELL"|"MIN"|1|"20032004"
"RICHARD_PARK"|"MIN"|1|"20032004"
"TRAVIS_ROCHE"|"MIN"|1|"20032004"
"DWAYNE_ROLOSON"|"MIN"|1|"20032004"
"NICK_SCHULTZ"|"MIN"|1|"20032004"
"JEREMY_STEVENSON"|"MIN"|0.0491803278688525|"20032004"
"STEPHANE_VEILLEUX"|"MIN"|1|"20032004"
"RICKARD_WALLIN"|"MIN"|1|"20032004"
"WES_WALZ"|"MIN"|1|"20032004"
"KYLE_WANVIG"|"MIN"|1|"20032004"
"JASON_WIEMER"|"MIN"|0.826666666666667|"20032004"
"SERGEI_ZHOLTOK"|"MIN"|0.776315789473684|"20032004"
"ANDREI_ZYUZIN"|"MIN"|1|"20032004"
"DONALD_AUDETTE"|"MTL"|0.450980392156863|"20032004"
"JOZEF_BALEJ"|"MTL"|0.235294117647059|"20032004"
"STEVE_BEGIN"|"MTL"|1|"20032004"
"FRANCIS_BOUILLON"|"MTL"|1|"20032004"
"PATRICE_BRISEBOIS"|"MTL"|1|"20032004"
"JAN_BULIS"|"MTL"|1|"20032004"
"ANDREAS_DACKELL"|"MTL"|1|"20032004"
"PIERRE_DAGENAIS"|"MTL"|1|"20032004"
"JIM_DOWD"|"MTL"|0.3125|"20032004"
"GORDIE_DWYER"|"MTL"|1|"20032004"
"KARL_DYKHUIS"|"MTL"|1|"20032004"
"MATHIEU_GARON"|"MTL"|1|"20032004"
"BENOIT_GRATTON"|"MTL"|1|"20032004"
"RON_HAINSEY"|"MTL"|1|"20032004"
"CHRIS_HIGGINS"|"MTL"|1|"20032004"
"MARCEL_HOSSA"|"MTL"|1|"20032004"
"JOE_JUNEAU"|"MTL"|1|"20032004"
"CHAD_KILGER"|"MTL"|0.666666666666667|"20032004"
"SAKU_KOIVU"|"MTL"|1|"20032004"
"MIKE_KOMISAREK"|"MTL"|1|"20032004"
"ALEX_KOVALEV"|"MTL"|0.258426966292135|"20032004"
"DARREN_LANGDON"|"MTL"|1|"20032004"
"ANDREI_MARKOV"|"MTL"|1|"20032004"
"YANIC_PERREAULT"|"MTL"|1|"20032004"
"TOMAS_PLEKANEC"|"MTL"|1|"20032004"
"STEPHANE_QUINTAL"|"MTL"|1|"20032004"
"MIKE_RIBEIRO"|"MTL"|1|"20032004"
"CRAIG_RIVET"|"MTL"|1|"20032004"
"MICHAEL_RYDER"|"MTL"|1|"20032004"
"SHELDON_SOURAY"|"MTL"|1|"20032004"
"NIKLAS_SUNDSTROM"|"MTL"|1|"20032004"
"JOSE_THEODORE"|"MTL"|1|"20032004"
"JASON_WARD"|"MTL"|1|"20032004"
"RICHARD_ZEDNIK"|"MTL"|1|"20032004"
"ARI_AHONEN"|"N.J"|1|"20032004"
"TOMMY_ALBELIN"|"N.J"|1|"20032004"
"CHRISTIAN_BERGLUND"|"N.J"|0.696969696969697|"20032004"
"JIRI_BICEK"|"N.J"|1|"20032004"
"MARTIN_BRODEUR"|"N.J"|1|"20032004"
"SEAN_BROWN"|"N.J"|1|"20032004"
"SERGEI_BRYLIN"|"N.J"|1|"20032004"
"SCOTT_CLEMMENSEN"|"N.J"|1|"20032004"
"CRAIG_DARBY"|"N.J"|1|"20032004"
"PATRIK_ELIAS"|"N.J"|1|"20032004"
"JEFF_FRIESEN"|"N.J"|1|"20032004"
"BRIAN_GIONTA"|"N.J"|1|"20032004"
"RAYMOND_GIROUX"|"N.J"|1|"20032004"
"SCOTT_GOMEZ"|"N.J"|1|"20032004"
"DAVID_HALE"|"N.J"|1|"20032004"
"JAN_HRDINA"|"N.J"|0.236111111111111|"20032004"
"VIKTOR_KOZLOV"|"N.J"|0.213114754098361|"20032004"
"JAMIE_LANGENBRUNNER"|"N.J"|1|"20032004"
"IGOR_LARIONOV"|"N.J"|1|"20032004"
"JOHN_MADDEN"|"N.J"|1|"20032004"
"GRANT_MARSHALL"|"N.J"|1|"20032004"
"PAUL_MARTIN"|"N.J"|1|"20032004"
"SCOTT_NIEDERMAYER"|"N.J"|1|"20032004"
"JAY_PANDOLFO"|"N.J"|1|"20032004"
"THOMAS_PIHLMAN"|"N.J"|1|"20032004"
"BRIAN_RAFALSKI"|"N.J"|1|"20032004"
"ERIK_RASMUSSEN"|"N.J"|1|"20032004"
"MIKE_RUPP"|"N.J"|0.890909090909091|"20032004"
"COREY_SCHWAB"|"N.J"|1|"20032004"
"ROB_SKRLAC"|"N.J"|1|"20032004"
"SCOTT_STEVENS"|"N.J"|1|"20032004"
"TURNER_STEVENSON"|"N.J"|1|"20032004"
"ALEKSANDER_SUGLOBOV"|"N.J"|1|"20032004"
"COLIN_WHITE"|"N.J"|1|"20032004"
"JAMIE_ALLISON"|"NSH"|1|"20032004"
"DENIS_ARKHIPOV"|"NSH"|1|"20032004"
"BRAD_BOMBARDIR"|"NSH"|0.253333333333333|"20032004"
"WADE_BROOKBANK"|"NSH"|0.28|"20032004"
"MATHIEU_DARCHE"|"NSH"|1|"20032004"
"MARK_EATON"|"NSH"|1|"20032004"
"MARTIN_ERAT"|"NSH"|1|"20032004"
"MICHAEL_FARRELL"|"NSH"|1|"20032004"
"VERNON_FIDDLER"|"NSH"|1|"20032004"
"SIMON_GAMACHE"|"NSH"|0.777777777777778|"20032004"
"ADAM_HALL"|"NSH"|1|"20032004"
"DAN_HAMHUIS"|"NSH"|1|"20032004"
"SCOTT_HARTNELL"|"NSH"|1|"20032004"
"SHANE_HNIDY"|"NSH"|0.28|"20032004"
"ANDREW_HUTCHINSON"|"NSH"|1|"20032004"
"ANDREAS_JOHANSSON"|"NSH"|1|"20032004"
"GREG_JOHNSON"|"NSH"|1|"20032004"
"TOMAS_KLOUCEK"|"NSH"|0.121951219512195|"20032004"
"DAVID_LEGWAND"|"NSH"|1|"20032004"
"CHRIS_MASON"|"NSH"|1|"20032004"
"JIM_MCKENZIE"|"NSH"|1|"20032004"
"JASON_MORGAN"|"NSH"|0.315789473684211|"20032004"
"REM_MURRAY"|"NSH"|1|"20032004"
"STAN_NECKAR"|"NSH"|0.333333333333333|"20032004"
"VLADIMIR_ORSZAGH"|"NSH"|1|"20032004"
"LIBOR_PIVKO"|"NSH"|1|"20032004"
"ROBERT_SCHNABEL"|"NSH"|1|"20032004"
"TIMOFEI_SHISHKANOV"|"NSH"|1|"20032004"
"WYATT_SMITH"|"NSH"|1|"20032004"
"JEREMY_STEVENSON"|"NSH"|0.950819672131147|"20032004"
"STEVE_SULLIVAN"|"NSH"|0.348837209302326|"20032004"
"KIMMO_TIMONEN"|"NSH"|1|"20032004"
"JORDIN_TOOTOO"|"NSH"|1|"20032004"
"SCOTTIE_UPSHALL"|"NSH"|1|"20032004"
"TOMAS_VOKOUN"|"NSH"|1|"20032004"
"SCOTT_WALKER"|"NSH"|1|"20032004"
"JASON_YORK"|"NSH"|1|"20032004"
"SERGEI_ZHOLTOK"|"NSH"|0.223684210526316|"20032004"
"MAREK_ZIDLICKY"|"NSH"|1|"20032004"
"ARRON_ASHAM"|"NYI"|1|"20032004"
"ADRIAN_AUCOIN"|"NYI"|1|"20032004"
"SHAWN_BATES"|"NYI"|1|"20032004"
"DEREK_BEKAR"|"NYI"|1|"20032004"
"SEAN_BERGENHEIM"|"NYI"|1|"20032004"
"JASON_BLAKE"|"NYI"|1|"20032004"
"SVEN_BUTENSCHON"|"NYI"|1|"20032004"
"ERIC_CAIRNS"|"NYI"|1|"20032004"
"MARIUSZ_CZERKAWSKI"|"NYI"|1|"20032004"
"RICK_DIPIETRO"|"NYI"|1|"20032004"
"WADE_DUBIELEWICZ"|"NYI"|1|"20032004"
"ERIC_GODARD"|"NYI"|1|"20032004"
"JEFFREY_HAMILTON"|"NYI"|1|"20032004"
"ROMAN_HAMRLIK"|"NYI"|1|"20032004"
"TRENT_HUNTER"|"NYI"|1|"20032004"
"KENNY_JONSSON"|"NYI"|1|"20032004"
"ALEXANDER_KARPOVTSEV"|"NYI"|0.111111111111111|"20032004"
"DIETER_KOCHAN"|"NYI"|1|"20032004"
"OLEG_KVASHA"|"NYI"|1|"20032004"
"ERIC_MANLOW"|"NYI"|1|"20032004"
"JUSTIN_MAPLETOFT"|"NYI"|1|"20032004"
"RADEK_MARTINEK"|"NYI"|1|"20032004"
"JANNE_NIINIMAA"|"NYI"|1|"20032004"
"JUSTIN_PAPINEAU"|"NYI"|1|"20032004"
"MARK_PARRISH"|"NYI"|1|"20032004"
"MICHAEL_PECA"|"NYI"|1|"20032004"
"TOMI_PETTINEN"|"NYI"|1|"20032004"
"CLIFF_RONNING"|"NYI"|1|"20032004"
"DAVE_SCATCHARD"|"NYI"|1|"20032004"
"GARTH_SNOW"|"NYI"|1|"20032004"
"MATTIAS_TIMANDER"|"NYI"|0.0892857142857143|"20032004"
"STEVE_WEBB"|"NYI"|0.583333333333333|"20032004"
"MATTIAS_WEINHANDL"|"NYI"|1|"20032004"
"JASON_WIEMER"|"NYI"|0.173333333333333|"20032004"
"ALEXEI_YASHIN"|"NYI"|1|"20032004"
"JOZEF_BALEJ"|"NYR"|0.764705882352941|"20032004"
"MATTHEW_BARNABY"|"NYR"|0.741935483870968|"20032004"
"JOEL_BOUCHARD"|"NYR"|1|"20032004"
"ANSON_CARTER"|"NYR"|0.558441558441558|"20032004"
"GREG_DE VRIES"|"NYR"|0.726027397260274|"20032004"
"MIKE_DUNHAM"|"NYR"|1|"20032004"
"BENOIT_DUSABLON"|"NYR"|1|"20032004"
"KEN_GERNANDER"|"NYR"|1|"20032004"
"JOSH_GREEN"|"NYR"|0.28|"20032004"
"MIKE_GREEN"|"NYR"|0.565217391304348|"20032004"
"PAUL_HEALEY"|"NYR"|1|"20032004"
"JAN_HLAVAC"|"NYR"|1|"20032004"
"BOBBY_HOLIK"|"NYR"|1|"20032004"
"JAROMIR_JAGR"|"NYR"|0.402597402597403|"20032004"
"DARIUS_KASPARAITIS"|"NYR"|1|"20032004"
"ALEX_KOVALEV"|"NYR"|0.741573033707865|"20032004"
"JASON_LABARBERA"|"NYR"|1|"20032004"
"DAN_LACOUTURE"|"NYR"|1|"20032004"
"BRYCE_LAMPMAN"|"NYR"|1|"20032004"
"CORY_LAROSE"|"NYR"|1|"20032004"
"BRIAN_LEETCH"|"NYR"|0.670588235294118|"20032004"
"ERIC_LINDROS"|"NYR"|1|"20032004"
"JAMIE_LUNDMARK"|"NYR"|1|"20032004"
"JASON_MACDONALD"|"NYR"|1|"20032004"
"VLADIMIR_MALAKHOV"|"NYR"|0.717948717948718|"20032004"
"JUSSI_MARKKANEN"|"NYR"|0.804878048780488|"20032004"
"CHRIS_MCALLISTER"|"NYR"|0.260869565217391|"20032004"
"SANDY_MCCARTHY"|"NYR"|0.26|"20032004"
"JAMIE_MCLENNAN"|"NYR"|0.137931034482759|"20032004"
"MARK_MESSIER"|"NYR"|1|"20032004"
"BORIS_MIRONOV"|"NYR"|1|"20032004"
"DOMINIC_MOORE"|"NYR"|1|"20032004"
"GARTH_MURRAY"|"NYR"|1|"20032004"
"PETR_NEDVED"|"NYR"|0.802469135802469|"20032004"
"LAWRENCE_NYCHOLAT"|"NYR"|1|"20032004"
"JED_ORTMEYER"|"NYR"|1|"20032004"
"THOMAS_POCK"|"NYR"|1|"20032004"
"TOM_POTI"|"NYR"|1|"20032004"
"DALE_PURINTON"|"NYR"|1|"20032004"
"JAMIE_PUSHOR"|"NYR"|0.5|"20032004"
"KAREL_RACHUNEK"|"NYR"|0.169014084507042|"20032004"
"PASCAL_RHEAUME"|"NYR"|0.377777777777778|"20032004"
"MARTIN_RUCINSKY"|"NYR"|0.775280898876405|"20032004"
"RICHARD_SCOTT"|"NYR"|1|"20032004"
"MIKE_SIKLENKA"|"NYR"|1|"20032004"
"CHRIS_SIMON"|"NYR"|0.688172043010753|"20032004"
"FEDOR_TYUTIN"|"NYR"|1|"20032004"
"LAYNE_ULMER"|"NYR"|1|"20032004"
"STEPHEN_VALIQUETTE"|"NYR"|0.5|"20032004"
"CHAD_WISEMAN"|"NYR"|1|"20032004"
"DANIEL_ALFREDSSON"|"OTT"|1|"20032004"
"PETER_BONDRA"|"OTT"|0.357142857142857|"20032004"
"RADEK_BONK"|"OTT"|1|"20032004"
"ZDENO_CHARA"|"OTT"|1|"20032004"
"GREG_DE VRIES"|"OTT"|0.273972602739726|"20032004"
"RAY_EMERY"|"OTT"|1|"20032004"
"MIKE_FISHER"|"OTT"|1|"20032004"
"DENIS_HAMEL"|"OTT"|1|"20032004"
"MARTIN_HAVLAT"|"OTT"|1|"20032004"
"SHANE_HNIDY"|"OTT"|0.72|"20032004"
"MARIAN_HOSSA"|"OTT"|1|"20032004"
"JODY_HULL"|"OTT"|1|"20032004"
"CHRIS_KELLY"|"OTT"|1|"20032004"
"PATRICK_LALIME"|"OTT"|1|"20032004"
"JOSH_LANGFELD"|"OTT"|1|"20032004"
"CURTIS_LESCHYSHYN"|"OTT"|1|"20032004"
"CHRIS_NEIL"|"OTT"|1|"20032004"
"SERGE_PAYER"|"OTT"|1|"20032004"
"CHRIS_PHILLIPS"|"OTT"|1|"20032004"
"BRIAN_POTHIER"|"OTT"|1|"20032004"
"MARTIN_PRUSEK"|"OTT"|1|"20032004"
"KAREL_RACHUNEK"|"OTT"|0.830985915492958|"20032004"
"ROB_RAY"|"OTT"|1|"20032004"
"WADE_REDDEN"|"OTT"|1|"20032004"
"PETER_SCHAEFER"|"OTT"|1|"20032004"
"PETR_SCHASTLIVY"|"OTT"|0.65625|"20032004"
"TODD_SIMPSON"|"OTT"|0.262295081967213|"20032004"
"BRYAN_SMOLINSKI"|"OTT"|1|"20032004"
"JASON_SPEZZA"|"OTT"|1|"20032004"
"SHAUN_VAN ALLEN"|"OTT"|1|"20032004"
"VACLAV_VARADA"|"OTT"|1|"20032004"
"JULIEN_VAUCLAIR"|"OTT"|1|"20032004"
"ANTOINE_VERMETTE"|"OTT"|1|"20032004"
"ANTON_VOLCHENKOV"|"OTT"|1|"20032004"
"TODD_WHITE"|"OTT"|1|"20032004"
"TONY_AMONTE"|"PHI"|1|"20032004"
"DONALD_BRASHEAR"|"PHI"|1|"20032004"
"SEAN_BURKE"|"PHI"|0.303571428571429|"20032004"
"ERIC_CHOUINARD"|"PHI"|0.354166666666667|"20032004"
"MIKE_COMRIE"|"PHI"|0.428571428571429|"20032004"
"ERIC_DESJARDINS"|"PHI"|1|"20032004"
"ROBERT_ESCHE"|"PHI"|1|"20032004"
"TODD_FEDORUK"|"PHI"|1|"20032004"
"SIMON_GAGNE"|"PHI"|1|"20032004"
"JEFF_HACKETT"|"PHI"|1|"20032004"
"MICHAL_HANDZUS"|"PHI"|1|"20032004"
"KIM_JOHNSSON"|"PHI"|1|"20032004"
"RANDY_JONES"|"PHI"|1|"20032004"
"BOYD_KANE"|"PHI"|1|"20032004"
"SAMI_KAPANEN"|"PHI"|1|"20032004"
"CLAUDE_LAPOINTE"|"PHI"|1|"20032004"
"KIRBY_LAW"|"PHI"|1|"20032004"
"JOHN_LECLAIR"|"PHI"|1|"20032004"
"NEIL_LITTLE"|"PHI"|1|"20032004"
"VLADIMIR_MALAKHOV"|"PHI"|0.282051282051282|"20032004"
"DANNY_MARKOV"|"PHI"|0.536842105263158|"20032004"
"FREDERICK_MEYER"|"PHI"|1|"20032004"
"ANTERO_NIITTYMAKI"|"PHI"|1|"20032004"
"MIKE_PELUSO"|"PHI"|1|"20032004"
"JONI_PITKANEN"|"PHI"|1|"20032004"
"KEITH_PRIMEAU"|"PHI"|1|"20032004"
"BRANKO_RADIVOJEVIC"|"PHI"|0.43010752688172|"20032004"
"MARCUS_RAGNARSSON"|"PHI"|1|"20032004"
"MARK_RECCHI"|"PHI"|1|"20032004"
"JEREMY_ROENICK"|"PHI"|1|"20032004"
"DENNIS_SEIDENBERG"|"PHI"|1|"20032004"
"PATRICK_SHARP"|"PHI"|1|"20032004"
"JOHN_SLANEY"|"PHI"|1|"20032004"
"RADOVAN_SOMIK"|"PHI"|1|"20032004"
"CHRIS_THERIEN"|"PHI"|0.788732394366197|"20032004"
"MATTIAS_TIMANDER"|"PHI"|0.910714285714286|"20032004"
"JIM_VANDERMEER"|"PHI"|0.5|"20032004"
"ERIC_WEINRICH"|"PHI"|0.635294117647059|"20032004"
