who,last_active,mean_effect
STEPHANE_ROBIDAS,20132014,0.0800026687666967
MILAN_MICHALEK,20132014,0.0794997899087646
NICK_HOLDEN,20132014,0.0791054096483246
BRENDEN_MORROW,20132014,0.0787627915496091
ERIC_BOGUNIECKI,20052006,0.0787011663156047
P.A._PARENTEAU,20132014,0.0785358504504822
SERGEI_FEDOROV,20082009,0.0785336290073202
AL_MONTOYA,20132014,0.0785094819179075
JOFFREY_LUPUL,20132014,0.0784389363920693
TIM_THOMAS,20132014,0.0783570741614437
JERE_LEHTINEN,20092010,0.0781542905369118
DAVID_LEGWAND,20132014,0.0780890353363135
OLEG_SAPRYKIN,20062007,0.0779182565272315
RYAN_SUTER,20132014,0.0775459763526127
ALEC_MARTINEZ,20132014,0.0775255251471445
PETR_SYKORA,20112012,0.0773464142758843
NICK_BONINO,20132014,0.0771391071940135
RYAN_KESLER,20132014,0.0771172779030889
PETER_BUDAJ,20132014,0.0770008408111828
MARCUS_NILSON,20072008,0.0768581233553031
TYLER_JOHNSON,20132014,0.076324904583402
KRISTIAN_HUSELIUS,20112012,0.0762051457420155
DARIUS_KASPARAITIS,20062007,0.0754691582964535
JOE_CORVO,20132014,0.0752676600348625
JOHN_GRAHAME,20072008,0.0751909872547705
MARK_SCHEIFELE,20132014,0.0750809022931428
LUBOS_BARTECKO,20022003,0.0748289182665731
MIKE_GREEN,20132014,0.0746684110783523
DON_SWEENEY,20032004,0.0743578828770435
MATTHEW_BARNABY,20062007,0.0742734386947718
MARTIN_RUCINSKY,20072008,0.0741626280146904
MAX_PACIORETTY,20132014,0.0738191281819721
COREY_CRAWFORD,20132014,0.0737522351480072
MARK_CULLEN,20112012,0.0735963978182922
CLAYTON_STONER,20132014,0.0733856761041263
JAN_HRDINA,20052006,0.0732164953571979
BEAU_BENNETT,20132014,0.0729489580543415
OLIVER_EKMAN-LARSSON,20132014,0.0725854406444664
CAM_WARD,20132014,0.0725649395748775
ANDREW_COGLIANO,20132014,0.0724544009059316
PIERRE_TURGEON,20062007,0.0723800364693471
JOE_CALLAHAN,20102011,0.0723750526082204
SCOTT_MELLANBY,20062007,0.0719342619713626
CRAIG_SMITH,20132014,0.0719219575831656
TY_WISHART,20102011,0.0718484248254841
DREW_STAFFORD,20132014,0.0715489834762276
MARC-ANTOINE_POULIOT,20112012,0.0714622199286898
JASON_DEMERS,20132014,0.070850874917623
MATHIEU_PERREAULT,20132014,0.070595863687213
JEAN-PIERRE_DUMONT,20102011,0.0702104599701509
ALLAN_ROURKE,20072008,0.0701039399159016
RICHARD_PETIOT,20102011,0.0699957487710145
ED_BELFOUR,20062007,0.0695535804868327
CHRIS_NEIL,20132014,0.0693367920025272
BRYAN_MCCABE,20102011,0.0691748136058194
ALEKSEY_MOROZOV,20032004,0.0690821184244745
DANNY_DEKEYSER,20132014,0.0690564955467209
JORDAN_STAAL,20132014,0.0688007938073185
VALTTERI_FILPPULA,20132014,0.0685847197441717
BRYAN_MUIR,20062007,0.0684680500728077
JAROSLAV_BALASTIK,20062007,0.0683991327868355
PETER_REGIN,20132014,0.0680306727784467
CHAD_JOHNSON,20132014,0.0679874451993557
BRENDAN_SHANAHAN,20082009,0.0679359507675497
DAVE_BOLLAND,20132014,0.067917116514765
JAKOB_SILFVERBERG,20132014,0.0678230972514186
JURAJ_KOLNIK,20062007,0.0675887035303075
DEAN_MCAMMOND,20092010,0.0672980021074813
CORY_CONACHER,20132014,0.0670935516924533
MARK_MOWERS,20072008,0.0670451558712646
GARY_ROBERTS,20082009,0.0669468627069393
ERIK_CONDRA,20132014,0.0668536146326659
KEVIN_SHATTENKIRK,20132014,0.0668327778711041
DALTON_PROUT,20132014,0.0667133202177141
DUNCAN_KEITH,20132014,0.0664212076712874
JEREMY_MORIN,20132014,0.065913567527543
MANNY_LEGACE,20092010,0.0657616856926913
JUSTIN_FONTAINE,20132014,0.0656263121688844
KEITH_CARNEY,20072008,0.0655172477835968
JOHNNY_BOYCHUK,20132014,0.0654980848856133
AARON_JOHNSON,20122013,0.0654668347977296
ZEMGUS_GIRGENSONS,20132014,0.0651539090021844
JAKE_GARDINER,20132014,0.0648234251957743
ANTON_BABCHUK,20122013,0.0645207751407953
TRAVIS_HAMONIC,20132014,0.0641985659610292
STAN_NECKAR,20032004,0.0641040235806194
DANIEL_PAILLE,20132014,0.0639625076185522
PETR_MRAZEK,20132014,0.0637700307378827
COLIN_STUART,20112012,0.0632042845119812
JIRI_TLUSTY,20132014,0.062953389097005
PASCAL_DUPUIS,20132014,0.0629147692415737
VILLE_PELTONEN,20082009,0.0627477508274314
TOREY_KRUG,20132014,0.0627444313069599
RUSLAN_SALEI,20102011,0.06241134787437
MARTIN_BRODEUR,20132014,0.0619689013183422
RYAN_JONES,20132014,0.06154922478651
JAKUB_KINDL,20132014,0.0612141691232507
JACOB_JOSEFSON,20132014,0.0609854505971853
ALYN_MCCAULEY,20062007,0.060843500547771
NIKITA_FILATOV,20112012,0.0607056384765429
ANTON_KHUDOBIN,20132014,0.0604480829045785
MATT_COOKE,20132014,0.0604476600001231
TOMAS_VOKOUN,20122013,0.0603547694593165
PAUL_HEALEY,20022003,0.0598691173627703
DEVAN_DUBNYK,20132014,0.0598090168645225
TOMAS_HOLMSTROM,20112012,0.0596132408908577
VILLE_LEINO,20132014,0.0591839591118719
JASON_GARRISON,20132014,0.0589533711694338
JEFF_TOMS,20022003,0.058523849374078
TYSON_BARRIE,20132014,0.0585115523743864
DAVID_BOOTH,20132014,0.0584529474207962
ANTTI_NIEMI,20132014,0.0583285118110111
JAROSLAV_HLINKA,20072008,0.0580930116681893
ERIC_STAAL,20132014,0.0579738161749892
MIKKEL_BOEDKER,20132014,0.0579434946956497
LOUIS_LEBLANC,20132014,0.0578030984561661
BILL_GUERIN,20092010,0.0576111034327372
LUC_ROBITAILLE,20052006,0.0573275058529879
JAROSLAV_HALAK,20132014,0.0569220437097977
JEAN-GABRIEL_PAGEAU,20132014,0.0564797688293092
CORY_SCHNEIDER,20132014,0.0564532727282601
JOHN_GIBSON,20132014,0.0562248677491806
BOBBY_HOLIK,20082009,0.056128924092668
MICHAEL_GARNETT,20052006,0.0558355044577063
JASON_ZUCKER,20132014,0.0558331039278892
QUINTIN_LAING,20092010,0.0555673253492593
COLBY_ARMSTRONG,20122013,0.0554915439251214
PIERRE_DAGENAIS,20052006,0.0551741123432086
JOHN_TAVARES,20132014,0.0550279820002391
JONI_PITKANEN,20122013,0.0548707766582787
DANIEL_LACOSTA,20082009,0.0548580919584358
ADAM_OATES,20032004,0.0547826976259174
WES_WALZ,20072008,0.0544758226974298
ROBERT_NILSSON,20092010,0.0543454635056594
MARTIN_ST. LOUIS,20132014,0.0542823720822974
SAMI_HELENIUS,20022003,0.0542767865763888
MARKUS_NASLUND,20082009,0.0540880924073164
DEREK_ARMSTRONG,20092010,0.0537580449630502
JAMES_VAN RIEMSDYK,20132014,0.0537547906443346
CAM_TALBOT,20132014,0.0535949110689084
JOHN-MICHAEL_LILES,20132014,0.0535747450891716
KEVAN_MILLER,20132014,0.0535668544959919
GRANT_CLITSOME,20132014,0.0534444926233189
KYLE_PALMIERI,20132014,0.0530671406020188
MARK_LETESTU,20132014,0.052922972183102
