who|last_active|career_effect|current_effect
BRIAN_GIONTA|20132014|0.098036446298117|0.098036446298117
OLIVER_EKMAN-LARSSON|20132014|0.0968785422357589|0.0968785422357589
SERGEI_ZUBOV|20082009|0.0948350550176334|0
WAYNE_SIMMONDS|20132014|0.0947531208239895|0.0947531208239895
IAN_WHITE|20122013|0.0942870933214702|0
COREY_PERRY|20132014|0.0935129324934021|0.0935129324934021
ANDREW_BRUNETTE|20112012|0.0935106433558773|0
MICHAL_ROZSIVAL|20132014|0.0930982936380716|0.0930982936380716
ROMAN_CECHMANEK|20032004|0.0929988392162199|0
SERGEI_FEDOROV|20082009|0.0924834366959006|0
FREDRIK_MODIN|20102011|0.0918653743736234|0
MARK_GIORDANO|20132014|0.0915093703560098|0.0915093703560098
JAROSLAV_SPACEK|20112012|0.0910095550950891|0
EVANDER_KANE|20132014|0.0900920349418859|0.0900920349418859
SCOTT_PARSE|20112012|0.0899201044810678|0
MATHIEU_PERREAULT|20132014|0.0891215464590571|0.0891215464590571
PHILIPPE_BOUCHER|20082009|0.089072383246864|0
ROBERTO_LUONGO|20132014|0.0882880943502463|0.0882880943502463
MIKE_MOTTAU|20132014|0.087418478883382|0.087418478883382
MATHIEU_SCHNEIDER|20092010|0.0872771598938256|0
MICHAEL_NYLANDER|20082009|0.0855305350812534|0
MARTIN_RUCINSKY|20072008|0.084474327182924|0
KEVIN_SHATTENKIRK|20132014|0.0839337369028387|0.0839337369028387
ED_BELFOUR|20062007|0.083496553863049|0
RAY_WHITNEY|20132014|0.0834302942377525|0.0834302942377525
MARTIN_ERAT|20132014|0.0828920758186062|0.0828920758186062
MIROSLAV_SATAN|20092010|0.0827423886358676|0
NICK_FOLIGNO|20132014|0.0824403901900574|0.0824403901900574
CHRIS_NEIL|20132014|0.0816538876865223|0.0816538876865223
DAVE_BOLLAND|20132014|0.0812065481403343|0.0812065481403343
DEAN_MCAMMOND|20092010|0.0808638431248484|0
ANDREW_COGLIANO|20132014|0.0804434381256428|0.0804434381256428
OWEN_NOLAN|20092010|0.0800787191568201|0
MICHAEL_GRABNER|20132014|0.0794534733659316|0.0794534733659316
BRENDAN_SHANAHAN|20082009|0.0789171529893052|0
NIKOLAI_ZHERDEV|20102011|0.0776419076238958|0
JOE_CORVO|20132014|0.0767536860225507|0.0767536860225507
CAM_WARD|20132014|0.0764414519336246|0.0764414519336246
JAROSLAV_HALAK|20132014|0.0761946644111181|0.0761946644111181
SERGEI_SAMSONOV|20102011|0.0760909266795702|0
CLARKE_MACARTHUR|20132014|0.0760270848305506|0.0760270848305506
RYAN_WILSON|20132014|0.0752263325417372|0.0752263325417372
BRYAN_MCCABE|20102011|0.0751350376576147|0
TIM_THOMAS|20132014|0.0737132213260782|0.0737132213260782
ERIC_STAAL|20132014|0.0730710877998314|0.0730710877998314
LANDON_WILSON|20082009|0.0728301574265074|0
MARC-EDOUARD_VLASIC|20132014|0.0727141899564096|0.0727141899564096
DUNCAN_KEITH|20132014|0.0726523505782335|0.0726523505782335
DREW_STAFFORD|20132014|0.0726368253186898|0.0726368253186898
JONATHAN_BERNIER|20132014|0.0725475595854972|0.0725475595854972
JONI_PITKANEN|20122013|0.0717971079736131|0
PETR_SYKORA|20112012|0.0717518190536636|0
RUSLAN_SALEI|20102011|0.0713720617201196|0
KRISTIAN_HUSELIUS|20112012|0.071360003476097|0
VACLAV_PROSPAL|20122013|0.0710025376514357|0
KARI_LEHTONEN|20132014|0.070985839569788|0.070985839569788
JEAN-PIERRE_DUMONT|20102011|0.0708557575303076|0
TONY_AMONTE|20062007|0.0707231805976554|0
MATT_DUCHENE|20132014|0.0706470758684235|0.0706470758684235
JARRET_STOLL|20132014|0.0688260713573165|0.0688260713573165
RYAN_MILLER|20132014|0.0685368168981831|0.0685368168981831
KEITH_CARNEY|20072008|0.0670870485455715|0
ANDY_HILBERT|20092010|0.0661934065982058|0
VYACHESLAV_KOZLOV|20092010|0.0661334542189646|0
TOMAS_VOKOUN|20122013|0.0660607936838377|0
MAX_PACIORETTY|20132014|0.064565766851002|0.064565766851002
JAMIE_BENN|20132014|0.0641090000340859|0.0641090000340859
PASCAL_DUPUIS|20132014|0.0622514975143958|0.0622514975143958
MANNY_LEGACE|20092010|0.0617801490374967|0
RYAN_SUTER|20132014|0.0616292735812582|0.0616292735812582
DARIUS_KASPARAITIS|20062007|0.0615570770194326|0
STEPHANE_ROBIDAS|20132014|0.0607321810550326|0.0607321810550326
MARK_FAYNE|20132014|0.0606313828040981|0.0606313828040981
JOFFREY_LUPUL|20132014|0.0595139766511842|0.0595139766511842
VALTTERI_FILPPULA|20132014|0.0587468971543129|0.0587468971543129
JEFFREY_HAMILTON|20082009|0.0579626765331174|0
MATT_COOKE|20132014|0.05684605401778|0.05684605401778
JASON_GARRISON|20132014|0.0558165511950926|0.0558165511950926
JOHNNY_ODUYA|20132014|0.055624966296693|0.055624966296693
DANIEL_PAILLE|20132014|0.0551835180870034|0.0551835180870034
MARTIN_BRODEUR|20132014|0.0551785297661193|0.0551785297661193
JONATHAN_CHEECHOO|20092010|0.0547558145720334|0
MARCUS_NILSON|20072008|0.0546496887124979|0
ANDREW_MACDONALD|20132014|0.0538912892158684|0.0538912892158684
BRENT_SEABROOK|20132014|0.0528578341329003|0.0528578341329003
DAVID_AEBISCHER|20072008|0.0525941220910517|0
VILLE_LEINO|20132014|0.0522314205472736|0.0522314205472736
JOHN-MICHAEL_LILES|20132014|0.0511334907707088|0.0511334907707088
BILL_GUERIN|20092010|0.0508962454541866|0
TYLER_ENNIS|20132014|0.0491795021984564|0.0491795021984564
DREW_DOUGHTY|20132014|0.0485604791319416|0.0485604791319416
TOMAS_HOLMSTROM|20112012|0.0476482710952013|0
MIKE_JOHNSON|20072008|0.0467157198119586|0
TYLER_ARNASON|20082009|0.0463668990233702|0
MIKE_GREEN|20132014|0.0459377000070058|0.0459377000070058
OLEG_SAPRYKIN|20062007|0.0458642291861061|0
COREY_CRAWFORD|20132014|0.0458337117832951|0.0458337117832951
BRENDAN_GALLAGHER|20132014|0.0445034108668471|0.0445034108668471
SAKU_KOIVU|20132014|0.0429006092590101|0.0429006092590101
ERIC_DAZE|20052006|0.0428853239214516|0
CHRIS_KELLY|20132014|0.0427809568750552|0.0427809568750552
DEVIN_SETOGUCHI|20132014|0.0424253967155677|0.0424253967155677
JOHNNY_BOYCHUK|20132014|0.0422670088215297|0.0422670088215297
ERIC_BOGUNIECKI|20052006|0.04216932873677|0
RICH_PEVERLEY|20132014|0.0419833930656057|0.0419833930656057
IAN_COLE|20132014|0.0411752082084156|0.0411752082084156
MARTIN_GERBER|20102011|0.0408381246158414|0
MATTHEW_BARNABY|20062007|0.0405234937490583|0
ANTON_BABCHUK|20122013|0.0390528664351644|0
JAKOB_SILFVERBERG|20132014|0.0373868419658029|0.0373868419658029
TIM_CONNOLLY|20112012|0.0364275805643126|0
P.A._PARENTEAU|20132014|0.0358937330283072|0.0358937330283072
BLAKE_WHEELER|20132014|0.0343007574577364|0.0343007574577364
AL_MONTOYA|20132014|0.033948778699685|0.033948778699685
MANNY_MALHOTRA|20132014|0.0338998977794523|0.0338998977794523
JONATHAN_QUICK|20132014|0.0337828771150423|0.0337828771150423
DAVID_DESHARNAIS|20132014|0.0329802809334368|0.0329802809334368
MARTIN_ST. LOUIS|20132014|0.0324559319728139|0.0324559319728139
JYRKI_LUMME|20022003|0.0321661419822873|0
DION_PHANEUF|20132014|0.032153531875151|0.032153531875151
DANIEL_BRIERE|20132014|0.0319508818631434|0.0319508818631434
MIKKEL_BOEDKER|20132014|0.0315933927818326|0.0315933927818326
COLIN_GREENING|20132014|0.031131009388989|0.031131009388989
AARON_JOHNSON|20122013|0.0308630406062728|0
NIKLAS_HAGMAN|20112012|0.0303051683335225|0
COLBY_ARMSTRONG|20122013|0.0299964658680607|0
VILLE_KOISTINEN|20092010|0.0299353601139026|0
ROBERT_NILSSON|20092010|0.0292002525866964|0
WILLIE_MITCHELL|20132014|0.0289031461708252|0.0289031461708252
BEN_BISHOP|20132014|0.0278611427295421|0.0278611427295421
PIERRE_TURGEON|20062007|0.0272353952134132|0
JAN_HRDINA|20052006|0.0269964645002687|0
ERIK_JOHNSON|20132014|0.0263797469025732|0.0263797469025732
TUUKKA_RASK|20132014|0.025955721818615|0.025955721818615
JAMES_WISNIEWSKI|20132014|0.0258512443175894|0.0258512443175894
TOMAS_KABERLE|20122013|0.025732049139103|0
ANTTI_NIEMI|20132014|0.0256783648151623|0.0256783648151623
RYAN_MALONE|20132014|0.0254528574991771|0.0254528574991771
ANTOINE_VERMETTE|20132014|0.0253856273557531|0.0253856273557531
ANTON_VOLCHENKOV|20132014|0.0248708609452642|0.0248708609452642
ILYA_BRYZGALOV|20132014|0.0245891921892093|0.0245891921892093
SERGEI_GONCHAR|20132014|0.0243335917238161|0.0243335917238161
DEVAN_DUBNYK|20132014|0.0239893680596171|0.0239893680596171
SAMI_SALO|20132014|0.0232927323511237|0.0232927323511237
SCOTT_MELLANBY|20062007|0.0231000609997747|0
DAINIUS_ZUBRUS|20132014|0.0229298693258056|0.0229298693258056
JASON_CHIMERA|20132014|0.0224575101674716|0.0224575101674716
CARLO_COLAIACOVO|20132014|0.022310076073288|0.022310076073288
MICHAEL_SAUER|20112012|0.0220881003362484|0
BOBBY_HOLIK|20082009|0.021605855464325|0
BRAD_RICHARDS|20132014|0.0215711463133954|0.0215711463133954
CORY_SCHNEIDER|20132014|0.0210790709953695|0.0210790709953695
DRAKE_BEREHOWSKY|20032004|0.0209378854339188|0
KIM_JOHNSSON|20092010|0.0208284116709055|0
TOMMY_SALO|20032004|0.0200201163269618|0
FILIP_KUBA|20122013|0.0193551455397813|0
BARRET_JACKMAN|20132014|0.0189628678832234|0.0189628678832234
MARTY_TURCO|20112012|0.0183664357610391|0
MIKE_MODANO|20102011|0.018001593044398|0
MIKE_FISHER|20132014|0.0178042226747731|0.0178042226747731
EVGENY_ARTYUKHIN|20092010|0.0174724694471459|0
JORDAN_STAAL|20132014|0.0171234109719122|0.0171234109719122
MARKUS_NASLUND|20082009|0.0169503676976481|0
RENE_BOURQUE|20132014|0.0162423648896339|0.0162423648896339
MARC-ANDRE_FLEURY|20132014|0.0161742937361714|0.0161742937361714
MATT_READ|20132014|0.0157161205095501|0.0157161205095501
JOHN_GRAHAME|20072008|0.0156867934271957|0
SEAN_COUTURIER|20132014|0.0156450887246395|0.0156450887246395
DAVID_SCHLEMKO|20132014|0.0150888137829669|0.0150888137829669
RYANE_CLOWE|20132014|0.0146186025879606|0.0146186025879606
SAM_GAGNER|20132014|0.0146072567975791|0.0146072567975791
PAVEL_KUBINA|20112012|0.0142833579358153|0
RADEK_DVORAK|20132014|0.0114965760042696|0.0114965760042696
CRAIG_CONROY|20102011|0.0114260731965538|0
ADRIAN_AUCOIN|20122013|0.0112999752321933|0
RANDY_JONES|20112012|0.0112493583970123|0
MASON_RAYMOND|20132014|0.0110469628521993|0.0110469628521993
CURTIS_JOSEPH|20082009|0.0107204560349862|0
MARC-ANTOINE_POULIOT|20112012|0.010568017062002|0
MARC-ANDRE_BERGERON|20122013|0.0101009003265952|0
NIKLAS_HJALMARSSON|20132014|0.00989979931285956|0.00989979931285956
PAUL_MARTIN|20132014|0.00979224914587665|0.00979224914587665
JOSH_GORGES|20132014|0.00947640266705861|0.00947640266705861
KRIS_LETANG|20132014|0.00862075225208375|0.00862075225208375
ANDY_MCDONALD|20122013|0.00857513557222872|0
JEAN-SEBASTIEN_GIGUERE|20132014|0.00855900657693206|0.00855900657693206
JIMMY_HOWARD|20132014|0.00855771738410904|0.00855771738410904
GARY_ROBERTS|20082009|0.00839644307140211|0
MATS_ZUCCARELLO|20132014|0.00750838406640235|0.00750838406640235
EVGENI_NABOKOV|20132014|0.0063945656093048|0.0063945656093048
NIKOLAI_KHABIBULIN|20132014|0.00607342598151323|0.00607342598151323
CORY_STILLMAN|20102011|0.00606343081940908|0
DMITRI_KALININ|20082009|0.00587341469749186|0
RICHARD_ZEDNIK|20082009|0.00567061309772826|0
JASON_WOOLLEY|20052006|0.00450709975334379|0
TOM_GILBERT|20132014|0.00421102525150077|0.00421102525150077
PATRICK_MARLEAU|20132014|0.00386803777247481|0.00386803777247481
DAVID_BOOTH|20132014|0.00379280111560053|0.00379280111560053
JAMES_NEAL|20132014|0.003421924503021|0.003421924503021
DAN_HAMHUIS|20132014|0.00280235873103772|0.00280235873103772
WES_WALZ|20072008|0.00242398976665042|0
RANDY_ROBITAILLE|20072008|0.0022575634014629|0
SCOTT_NIEDERMAYER|20092010|0.00147195855305624|0
RYAN_CALLAHAN|20132014|0.00146427585327216|0.00146427585327216
JASON_DEMERS|20132014|0.00139996367337504|0.00139996367337504
RICK_DIPIETRO|20122013|0.0012262807670211|0
MARK_PARRISH|20102011|0.000743629446708138|0
JOE_SAKIC|20082009|0.000388832138723348|0
AARON_DOWNEY|20082009|0|0
AARON_GAGNON|20122013|0|0
AARON_GAVEY|20022003|0|0
AARON_MACKENZIE|20082009|0|0
AARON_NESS|20132014|0|0
AARON_PALUSHAJ|20122013|0|0
AARON_VOLPATTI|20132014|0|0
ADAM_ALMQUIST|20132014|0|0
ADAM_BERKHOEL|20052006|0|0
ADAM_BURISH|20122013|0|0
ADAM_CRACKNELL|20132014|0|0
ADAM_DEADMARSH|20022003|0|0
ADAM_GRAVES|20022003|0|0
ADAM_HAUSER|20052006|0|0
ADAM_LARSSON|20132014|0|0
ADAM_MAIR|20102011|0|0
ADAM_MUNRO|20052006|0|0
ADAM_OATES|20032004|0|0
ADAM_PARDY|20132014|0|0
ADAM_PINEAULT|20072008|0|0
AKIM_ALIU|20122013|0|0
ALAIN_NASREDDINE|20072008|0|0
ALAN_LETANG|20022003|0|0
ALEC_MARTINEZ|20132014|0|0
ALEKSANDER_BARKOV|20132014|0|0
ALEKSANDER_SUGLOBOV|20062007|0|0
ALEKSEY_MOROZOV|20032004|0|0
ALES_KOTALIK|20102011|0|0
ALES_PISA|20022003|0|0
ALEXANDER_BROOKS|20062007|0|0
ALEXANDER_BURMISTROV|20122013|0|0
ALEXANDER_KHAVANOV|20052006|0|0
ALEXANDER_KOROLYUK|20032004|0|0
ALEXANDER_MOGILNY|20052006|0|0
ALEXANDER_NIKULIN|20082009|0|0
ALEXANDER_PECHURSKI|20092010|0|0
ALEXANDER_PEREZHOGIN|20062007|0|0
ALEXANDER_SALAK|20092010|0|0
ALEXANDER_SULZER|20132014|0|0
ALEXANDER_SVITOV|20062007|0|0
ALEXANDER_URBOM|20132014|0|0
ALEXANDER_VASYUNOV|20102011|0|0
ALEXANDRE_BOLDUC|20122013|0|0
ALEXANDRE_DAIGLE|20052006|0|0
ALEXANDRE_GIROUX|20112012|0|0
ALEXANDRE_PICARD|20092010|0|0
ALEXANDRE R._PICARD|20112012|0|0
ALEX_CHIASSON|20132014|0|0
ALEXEI_KAIGORODOV|20062007|0|0
ALEXEI_SEMENOV|20082009|0|0
ALEXEI_SMIRNOV|20032004|0|0
ALEXEI_YASHIN|20062007|0|0
