Player,Last Active Year,Player-Team Model,Player-Only Model
PETER_FORSBERG,20102011,0.9054704831817,0.926648651233319
BRAD_MARCHAND,20122013,0.541158317866961,0.528779542662539
SIDNEY_CROSBY,20122013,0.459491612636235,0.394559145295787
ERIC_FEHR,20122013,0.439404193227123,0.364348570752615
PATRICK_ROY,20022003,0.417704347881263,0.502121985882777
MARTIN_GELINAS,20072008,0.410535271567757,0.418424575809823
MARIAN_HOSSA,20122013,0.3969525376335,0.404153424222191
JONATHAN_TOEWS,20122013,0.361813926207194,0.364047230953267
ALEXANDER_SEMIN,20122013,0.354090497671765,0.299871026613983
ALEX_OVECHKIN,20122013,0.348767148134566,0.284649037543425
PAVEL_DATSYUK,20122013,0.348042457742133,0.350315454449802
JOE_THORNTON,20122013,0.345598422420546,0.354781980321486
MARIAN_GABORIK,20122013,0.332456170758594,0.296732120408624
DAVID_PERRON,20122013,0.311761404176001,0.322783723426383
RYAN_GETZLAF,20122013,0.309101094488216,0.318302392500178
NATHAN_HORTON,20122013,0.30739936444587,0.32635165164467
TYLER_KENNEDY,20122013,0.290775908197085,0.213290115987942
DANIEL_SEDIN,20122013,0.284459212500831,0.260083810174471
VINCENT_LECAVALIER,20122013,0.27777107367822,0.316669038360504
RADIM_VRBATA,20122013,0.273391766628296,0.247534812143917
DANIEL_ALFREDSSON,20122013,0.269478900533999,0.337772232383681
ZACH_PARISE,20122013,0.269391057724572,0.285240936092892
MARTIN_HAVLAT,20122013,0.247912304795901,0.253737100895992
MIKKO_KOIVU,20122013,0.247800002131364,0.17915756659066
EVGENI_MALKIN,20122013,0.247237351351391,0.158040543424443
P.K._SUBBAN,20122013,0.246194243926189,0.198470845913332
LADISLAV_NAGY,20072008,0.235396304995356,0.211089655198638
JASON_ARNOTT,20112012,0.233362638930667,0.262465038499068
CHRIS_KUNITZ,20122013,0.230539954569951,0.224889983120029
PIERRE-MARC_BOUCHARD,20122013,0.22885541566875,0.170529564791426
ANDREI_MARKOV,20122013,0.228247098570617,0.192820531558899
BENOIT_POULIOT,20122013,0.226935230923511,0.189991557382659
TEEMU_SELANNE,20122013,0.224439380776875,0.244360696571455
JAMES_REIMER,20122013,0.223712808478827,0.159522293757275
HENRIK_SEDIN,20122013,0.223654160181448,0.192365162244703
ROBERT_LANG,20092010,0.222440719884964,0.194614932507685
NICKLAS_BACKSTROM,20122013,0.221908673888851,0.18671803923544
JUSTIN_WILLIAMS,20122013,0.221381988518064,0.219218797020458
DAN_BOYLE,20122013,0.219122833454416,0.235101804072729
NICKLAS_LIDSTROM,20112012,0.217316682883072,0.222679059842672
ZDENO_CHARA,20122013,0.210608222132652,0.214376839820636
JAROMIR_JAGR,20122013,0.210395941412941,0.2146591274228
LUBOMIR_VISNOVSKY,20122013,0.207554654660298,0.213453376004749
MAREK_MALIK,20082009,0.206132345419036,0.207763496750775
DAYMOND_LANGKOW,20112012,0.204042599972823,0.196084159082975
CHRIS_PRONGER,20112012,0.203891829851612,0.217557462741506
JOHAN_FRANZEN,20122013,0.203256422758041,0.214061228483647
PATRIK_ELIAS,20122013,0.197953240255404,0.257092953152391
RICK_NASH,20122013,0.195600890379943,0.156479018340589
ALEX_BURROWS,20122013,0.195049400052299,0.18293848067242
BRENDAN_MORRISON,20112012,0.186796117582418,0.142259229387381
ALEXEI_PONIKAROVSKY,20122013,0.18191319772667,0.153897209694221
DOMINIK_HASEK,20072008,0.180893355850422,0.20636193279276
FREDRIK_MODIN,20102011,0.180565956528631,0.172228508430376
KYLE_WELLWOOD,20122013,0.179237999063847,0.143785613241574
KEITH_YANDLE,20122013,0.178509015491963,0.152681606317213
JANNIK_HANSEN,20122013,0.177864251819554,0.124354463731
CODY_FRANSON,20122013,0.177285136794247,0.17996064475793
ERIK_COLE,20122013,0.176646509930399,0.150444983978911
PATRIC_HORNQVIST,20122013,0.175823850247411,0.216413020913878
LOUI_ERIKSSON,20122013,0.175387316974384,0.184504511183017
MIIKKA_KIPRUSOFF,20122013,0.172755056158911,0.123458115251296
CHRIS_SIMON,20072008,0.172303622185919,0.182398324172721
MIKE_MOTTAU,20112012,0.168118689391265,0.195746253059912
ALEX_TANGUAY,20122013,0.166138984873571,0.165799534761305
PATRICK_SHARP,20122013,0.163919662825895,0.168203505724161
MICHAEL_RYDER,20122013,0.158457927992173,0.14165864440141
MILAN_HEJDUK,20122013,0.157869950730898,0.17474352201481
KIMMO_TIMONEN,20122013,0.156522479394097,0.200394467740655
NAZEM_KADRI,20122013,0.15644156726455,0
MILAN_LUCIC,20122013,0.150796949562405,0.138263434936511
DAVID_KREJCI,20122013,0.148915511711986,0.126106770934718
ANZE_KOPITAR,20122013,0.148679520989585,0.14999672351942
MIKHAIL_GRABOVSKI,20122013,0.146683232568109,0.0551472295844285
STEVE_DOWNIE,20122013,0.146051872802132,0.169413076856095
HENRIK_ZETTERBERG,20122013,0.145872753753454,0.14969020036644
JIM_VANDERMEER,20122013,0.145469301529481,0.146875242803464
ED_BELFOUR,20062007,0.143708398229094,0.0867382273035623
SHANE_DOAN,20122013,0.139447676102041,0.100593814842757
JAROME_IGINLA,20122013,0.138397864360455,0.107569137680244
MARK_STREIT,20122013,0.136334554985449,0.11779294016254
RYAN_SMYTH,20122013,0.134362716303521,0.143551336355036
JOCHEN_HECHT,20122013,0.131700275934632,0.135046020193927
JOZEF_STUMPEL,20072008,0.131639102631896,0.169219893380347
JOE_PAVELSKI,20122013,0.130088495489134,0.148234341420225
MIKE_RIBEIRO,20122013,0.129830392913569,0.121558461643318
