who,last_active,mean_effect
JAMES_WISNIEWSKI,20132014,0.035270866958644
BRIAN_STRAIT,20132014,0.0350373410277114
MATT_FRASER,20132014,0.0350339978366844
DOUG_GILMOUR,20022003,0.0348290774758154
SHEAN_DONOVAN,20092010,0.0344430045937443
BLAKE_GEOFFRION,20112012,0.0344169146617575
CRAIG_CONROY,20102011,0.0343901408338427
JONAS_BRODIN,20132014,0.03436593890162
ZACH_HAMILL,20112012,0.0341623001071944
LEE_SWEATT,20102011,0.0341492691569642
JAN_LASAK,20022003,0.0340220638533267
ERIC_LINDROS,20062007,0.0339833801832969
SAMI_LEPISTO,20112012,0.0338336737198134
CLAY_WILSON,20112012,0.0336365320906605
KRYS_KOLANOS,20112012,0.033570365419599
MATT_NISKANEN,20132014,0.0334059397305869
CORY_STILLMAN,20102011,0.0333853159156142
ANDY_CHIODO,20032004,0.0333327987680166
HAROLD_DRUKEN,20032004,0.033089472326339
NIKLAS_SUNDSTROM,20052006,0.0329677698967881
JAMES_WYMAN,20122013,0.032912779512878
HENRIK_KARLSSON,20112012,0.0329062727343653
ANTOINE_VERMETTE,20132014,0.0327795105269265
TYSON_BARRIE,20132014,0.0325061975014866
BRIAN_GIBBONS,20132014,0.0324871011098215
CHRIS_DURNO,20092010,0.0324726265836365
VICTOR_BARTLEY,20132014,0.0324420121102551
SHAWN_MATTHIAS,20132014,0.0322244572376027
JONI_ORTIO,20132014,0.0322033627932166
MIKE_MODANO,20102011,0.0321738078014693
GUILLAUME_LATENDRESSE,20122013,0.0319864099095795
NICK_HOLDEN,20132014,0.0319204878560429
BRANDON_BOLLIG,20132014,0.0315474585737616
NIGEL_DAWES,20102011,0.0315246957767561
PETER_SARNO,20052006,0.0314039031588069
ADAM_DEADMARSH,20022003,0.0313857789996247
RENE_BOURQUE,20132014,0.0313133157823259
CASEY_CIZIKAS,20132014,0.0310560624745676
DMITRI_KALININ,20082009,0.0310440171542592
JASON_YORK,20062007,0.030868688285603
CALLE_JOHANSSON,20032004,0.0308299168889644
JAMES_PATRICK,20032004,0.0305797731559473
SCOTT_PARKER,20062007,0.0304626528078037
CARL_CORAZZINI,20062007,0.0304028598896226
MARK_PARRISH,20102011,0.0303835599975843
RON_FRANCIS,20032004,0.0302759468418739
JAMIE_MCBAIN,20132014,0.0301716510169186
ROB_DIMAIO,20052006,0.0301646995421328
ANDREAS_JOHANSSON,20032004,0.0301232056350792
ALEXEI_YASHIN,20062007,0.0298492933268369
ARTURS_IRBE,20032004,0.0297056634256231
KYLE_OKPOSO,20132014,0.0296863762141914
DREW_SHORE,20132014,0.0296610070328692
BOONE_JENNER,20132014,0.0294975200678142
SERGEI_GONCHAR,20132014,0.0294314082940752
MIKE_FISHER,20132014,0.0293658038991286
RUSLAN_FEDOTENKO,20122013,0.0292971130455754
STEVE_YZERMAN,20052006,0.0289156624577164
BRANDON_SEGAL,20112012,0.0289142298255679
GABRIEL_BOURQUE,20132014,0.0288603543805726
RYAN_MURRAY,20132014,0.0288025447793346
ROSTISLAV_OLESZ,20132014,0.0287968543409941
RYAN_STONE,20092010,0.0287143733700427
TURNER_STEVENSON,20052006,0.0286589334861187
ERIC_SELLECK,20122013,0.0286180495071019
DANNY_MARKOV,20062007,0.0286014367686801
KEN_KLEE,20082009,0.0285309800634278
VALERI_NICHUSHKIN,20132014,0.0284820269621855
NIKOLAI_KHABIBULIN,20132014,0.0283352624769993
JEREMY_MORIN,20132014,0.0283348807894414
STEFAN_ELLIOTT,20122013,0.0281830829927998
ALEX_GALCHENYUK,20132014,0.0281403597632715
RYAN_SPOONER,20132014,0.028135415365455
ROBERT_ESCHE,20062007,0.0278723173074049
KIM_JOHNSSON,20092010,0.0278005811760308
JOSH_GORGES,20132014,0.0276336919474612
ANTOINE_ROUSSEL,20132014,0.0276265238726796
JASON_BOTTERILL,20032004,0.0275634366959202
OSCAR_MOLLER,20102011,0.0274753875364357
STEVE_DUBINSKY,20022003,0.0272309923025728
KURTIS_FOSTER,20122013,0.0272278632469798
CRISTOBAL_HUET,20092010,0.0271464723483143
ROBERT_SCHNABEL,20032004,0.0268808104374897
TRAVIS_ROCHE,20062007,0.026767285090384
CHRIS_HOLT,20082009,0.0267197974268493
JAKE_ALLEN,20122013,0.0265153012663063
WILLIE_MITCHELL,20132014,0.0264907478424933
KYLE_TURRIS,20132014,0.026476938425585
DWIGHT_KING,20132014,0.0264527718971781
ALLEN_YORK,20112012,0.0263154670514933
ANDY_ROACH,20052006,0.0263031481665628
ANDERS_LEE,20132014,0.0262970938297742
MICHAEL_FROLIK,20132014,0.0262430569830053
STEFAN_RUZICKA,20072008,0.0261937131354274
JORDAN_NOLAN,20132014,0.025964612587866
NOLAN_YONKMAN,20132014,0.0259511925068625
LASSE_KUKKONEN,20082009,0.0258771931604271
ANTTI_RAANTA,20132014,0.0257550136831663
ALEX_STALOCK,20132014,0.0257038774970631
MARTY_TURCO,20112012,0.0255034551769143
JAMIE_HEWARD,20082009,0.0253642084950585
RILEY_NASH,20132014,0.0252792740707166
BEN_EAGER,20132014,0.0252502956538563
MIKE_BRODEUR,20102011,0.0251961217868079
COLBY_ROBAK,20132014,0.0251265640916922
PAVEL_VOROBIEV,20052006,0.024958966114856
TOMAS_KANA,20092010,0.0249198084504432
JEFF_FRAZEE,20122013,0.0248865491710526
NICK_PALMIERI,20112012,0.0248491892703947
VLADIMIR_ZHARKOV,20112012,0.0245449952066307
RYANE_CLOWE,20132014,0.0241969776789534
DWAYNE_ZINGER,20032004,0.024075914564221
JULIEN_BROUILLETTE,20132014,0.0240236628318065
DAVID_GOVE,20052006,0.023908917330928
MAGNUS_PAAJARVI,20132014,0.0238387634361126
RICHARD_BRENNAN,20022003,0.0237672997388744
CHRIS_CAMPOLI,20112012,0.0237366290619311
JOE_SAKIC,20082009,0.023726880743402
DEVIN_SETOGUCHI,20132014,0.0237007220761992
EVAN_OBERG,20112012,0.0236118834983536
TODD_GILL,20022003,0.0233280520854799
PETR_KALUS,20062007,0.0232550252403741
ANDREJ_SUSTR,20132014,0.02308875238238
PAUL_RANGER,20132014,0.0230491803875836
MIKKO_KOSKINEN,20102011,0.0230259646244469
DAVID_ULLSTROM,20122013,0.0229436994044401
DAINIUS_ZUBRUS,20132014,0.0227620472447757
ALEXEY_MARCHENKO,20132014,0.022631305561104
ILYA_BRYZGALOV,20132014,0.0225343037411447
NIKLAS_HJALMARSSON,20132014,0.0222174959250024
RYAN_O'REILLY,20132014,0.0219625061129225
ERIK_JOHNSON,20132014,0.0218529977453524
MARC-ANDRE_BOURDON,20112012,0.0217481504940427
MATTHEW_YEATS,20032004,0.0216782747842353
SCOTT_BARNEY,20052006,0.0216515568637384
JUSTIN_MERCIER,20092010,0.0216367503963201
BRAD_RICHARDS,20132014,0.0216168712297836
JIMMY_HOWARD,20132014,0.0215441955432696
JOSH_OLSON,20032004,0.0215372780551008
NOLAN_SCHAEFER,20052006,0.0214970471461563
JEAN_LABBE,20022003,0.0213893971746183
PAUL_MARTIN,20132014,0.0213604277930531
JOAKIM_NORDSTROM,20132014,0.0213182888936121
BATES_BATTAGLIA,20062007,0.0213064459373677
JASON_AKESON,20122013,0.0212528853776618
ROMAN_JOSI,20132014,0.0210219814228418
AKIM_ALIU,20122013,0.0209186674641151
AL_MACINNIS,20032004,0.0209120770084214
JASON_KROG,20082009,0.0208323627935397
EVGENI_NABOKOV,20132014,0.0207423659326722
JOHN_CURRY,20092010,0.0207174118392161
TOM_GILBERT,20132014,0.0207171783296065
TED_DONATO,20032004,0.0205366382884975
ANDY_MIELE,20132014,0.0204547867143968
JEAN-PHILIPPE_COTE,20132014,0.0203808590869785
RADEK_DVORAK,20132014,0.0203250647670897
DAN_HAMHUIS,20132014,0.0202979128516535
SCOTT_CLEMMENSEN,20132014,0.0202409561788711
ANDY_MCDONALD,20122013,0.0202395347689243
BRYAN_SMOLINSKI,20072008,0.0200052197738848
BRETT_BULMER,20112012,0.0198983477480403
MATT_PELECH,20132014,0.0198066165240647
EDDIE_LACK,20132014,0.0197874704916932
CORY_CROSS,20052006,0.0196264128322692
OLLI_MALMIVAARA,20072008,0.0196126819784217
ROMAN_HORAK,20132014,0.0196054418930425
ULF_DAHLEN,20022003,0.0195946662452964
COREY_SCHWAB,20032004,0.019429012967153
BOBBY_ALLEN,20072008,0.0194114008255698
JOHAN_HOLMQVIST,20072008,0.0194050105618301
CALLE_JARNKROK,20132014,0.0193290572619081
VITALI_YACHMENEV,20022003,0.0191911305515564
ALEX_KILLORN,20132014,0.019062369170319
BRIAN_SALCIDO,20082009,0.0190158436542061
SEMYON_VARLAMOV,20132014,0.0189465892001134
JOZEF_BALEJ,20052006,0.0188560391159053
EVGENY_DADONOV,20112012,0.0188267365221172
KRONWALL_KRONVALL,20072008,0.0188019511779538
MIKE_WEAVER,20132014,0.0186733029120803
DANIEL_WINNIK,20132014,0.0185860015758095
JEAN-SEBASTIEN_GIGUERE,20132014,0.018581096925196
MILAN_BARTOVIC,20052006,0.0185546367925298
MARTIN_MARINCIN,20132014,0.0184796242426839
TOMAS_SUROVY,20052006,0.018405668310591
JAMIE_LANGENBRUNNER,20122013,0.0184011406637168
BRETT_FESTERLING,20112012,0.0180958730485933
MATT_TAORMINA,20132014,0.0179734001231242
JORDAN_LAVALLEE-SMOTHERMAN,20082009,0.0179319840195473
SCOTT_NIEDERMAYER,20092010,0.0179039022371594
SHJON_PODEIN,20022003,0.0176785488187723
FRED_BRATHWAITE,20032004,0.0176397849166977
SERGEI_BEREZIN,20022003,0.0176195857920818
WADE_BROOKBANK,20082009,0.0175074647604667
KEVIN_MILLER,20032004,0.0173894844325357
KEVIN_QUICK,20082009,0.0173820683921291
DERRICK_WALSER,20062007,0.0173286856412002
ILKKA_HEIKKINEN,20092010,0.0172603461992507
KRIS_LETANG,20132014,0.0172322006572035
MANNY_MALHOTRA,20132014,0.0171736718113055
CURTIS_SANFORD,20112012,0.0171400743979343
JIM_FAHEY,20062007,0.0171369579177293
TUOMO_RUUTU,20132014,0.0171256925036388
BARRET_JACKMAN,20132014,0.0170588116234909
RYAN_POTULNY,20102011,0.0169987845458455
MARTIN_PRUSEK,20052006,0.0169387452754934
DARREN_HELM,20132014,0.0169122110766947
PETER_OLVECKY,20082009,0.0168629975728527
ALEXEI_ZHAMNOV,20052006,0.0167991661033371
MARCUS_FOLIGNO,20132014,0.0167819232138487
COLE_JARRETT,20052006,0.0167805874252105
ADRIAN_AUCOIN,20122013,0.0166299575618094
BRIAN_EKLUND,20052006,0.0165869817099585
ROSTISLAV_KLESLA,20132014,0.0165644484389399
MARCEL_GOC,20132014,0.016557964380596
MATTIAS_WEINHANDL,20062007,0.0162864595165258
SERGEI_BOBROVSKY,20132014,0.0162314817335138
ERIC_GRYBA,20132014,0.0161675787297378
ROB_COLLINS,20052006,0.0160488176440959
DMITRY_KULIKOV,20132014,0.0160075608658382
KURTIS_MCLEAN,20082009,0.0159320138856786
MATT_NIETO,20132014,0.0158068898016184
JONAS_NORDQVIST,20062007,0.0157791887591312
ERIK_KARLSSON,20132014,0.0157672383072126
MIKHAIL_GRIGORENKO,20132014,0.0157653378219372
ANDREI_LOKTIONOV,20132014,0.0157054860800937
RYAN_JOHANSEN,20132014,0.0155352411445819
MIKAEL_GRANLUND,20132014,0.0155293438855391
KENT_HUSKINS,20122013,0.0155204675614151
RICHARD_PARK,20112012,0.0154847639797227
TONY_SALMELAINEN,20062007,0.0153698578095957
BRETT_BELLEMORE,20132014,0.0152752399459168
TODD_BERTUZZI,20132014,0.0152553937955506
CORY_MURPHY,20092010,0.01506742886939
NIKOLAI_KULEMIN,20132014,0.015012881809895
PHIL_HOUSLEY,20022003,0.0149862409434532
BRIAN_FLYNN,20132014,0.0148890973924056
STEVE_RUCCHIN,20062007,0.0148828180826375
VESA_TOSKALA,20092010,0.0148775801446357
TIM_ERIXON,20132014,0.0148327356978803
MIKE_GLUMAC,20072008,0.014832273349868
JORDIN_TOOTOO,20132014,0.0148028587072867
CORY_SARICH,20132014,0.014686544585969
MAX_REINHART,20132014,0.0146272982577225
PETER_MANNINO,20112012,0.0145650176084138
MATT_STAJAN,20132014,0.0144906310305125
JAKUB_PETRUZALEK,20082009,0.0144563830474196
PATRICK_MARLEAU,20132014,0.0143051789553124
JEREMY_DUCHESNE,20092010,0.0142926312837337
ALAIN_NASREDDINE,20072008,0.0142833855737942
CHRIS_PORTER,20132014,0.0142833597599975
SHANE_O'BRIEN,20132014,0.0142369428010545
ERIC_GELINAS,20132014,0.0142094250981284
ANDERS_ERIKSSON,20092010,0.0141671801010624
DOUG_DOULL,20052006,0.0140496849046867
DAVID_LALIBERTE,20092010,0.0139813106418595
DAN_SNYDER,20022003,0.0139571124291407
TEPPO_NUMMINEN,20082009,0.0139541425042954
THOMAS_PIHLMAN,20052006,0.0139438595790491
MATT_ANDERSON,20122013,0.013909673798952
DAVID_MOSS,20132014,0.0138233541442225
KEITH_PRIMEAU,20052006,0.0136248925219316
JAKE_DOWELL,20112012,0.0134347052489213
KARI_HAAKANA,20022003,0.0133034782221668
BRANDON_GORMLEY,20132014,0.0132618547272613
BRETT_LEBDA,20112012,0.013247558243767
AARON_GAVEY,20022003,0.0132233893613228
JOE_JENSEN,20072008,0.0131878369787025
CURTIS_BROWN,20072008,0.0131127138275679
CHRIS_BROWN,20132014,0.0129956156984182
BRANDON_REID,20062007,0.012836323014733
MATT_BRADLEY,20112012,0.0128277438516774
SEAN_BERGENHEIM,20132014,0.012810358594151
PEKKA_RINNE,20132014,0.0126902993544427
PASI_NURMINEN,20032004,0.0126593929565512
RYAN_BAYDA,20082009,0.0126418432233209
MARKUS_GRANLUND,20132014,0.0125554855054383
OLLI_MAATTA,20132014,0.012451032067776
TAYLOR_FEDUN,20132014,0.0123987734480598
AARON_PALUSHAJ,20132014,0.0123180949726641
MARK_GREIG,20022003,0.0122952325354738
KONSTANTIN_PUSHKARYOV,20062007,0.0121773929297502
SHELDON_BROOKBANK,20132014,0.0120531840541991
DAVID_LENEVEU,20102011,0.0120047828323131
SVEN_BAERTSCHI,20132014,0.0119585217850466
BRAD_FAST,20032004,0.0118630148967437
STEVENN_HALKO,20022003,0.0118358100701206
TOMAS_MOJZIS,20082009,0.0118003100650633
MIKE_WILSON,20022003,0.0116922702808238
YANNICK_WEBER,20132014,0.0116697935786615
STEVE_MONTADOR,20112012,0.0114990206179796
IVAN_BARANKA,20072008,0.0113464053161032
ANDRE_ROY,20082009,0.0113004618820364
SHAWN_LALONDE,20122013,0.0112166990925126
ALEXEI_KAIGORODOV,20062007,0.0111591729626425
DAMIAN_SURMA,20032004,0.0111523649220073
MARTIN_STRAKA,20072008,0.0111106331272114
GARRETT_BURNETT,20032004,0.0110933599455499
DON_MACLEAN,20062007,0.0109909154399665
CEDRICK_DESJARDINS,20132014,0.0109289740311581
JACK_HILLEN,20132014,0.0108879365687241
DAN_SMITH,20052006,0.0108825602423933
GRANT_MARSHALL,20052006,0.0108748917831255
JASON_JAFFRAY,20112012,0.0108698917376725
ALEXANDER_PECHURSKI,20092010,0.0107917501289431
JAKE_MUZZIN,20132014,0.0107667623023809
BROCK_NELSON,20132014,0.010752129211577
KEITH_KINKAID,20122013,0.0107352300368173
VACLAV_NEDOROST,20032004,0.0107330280657533
DARREN_ARCHIBALD,20132014,0.0107036321764416
TYLER_MYERS,20132014,0.010685508721812
MICHAEL_PECA,20082009,0.0105428852258735
LADISLAV_KOHN,20022003,0.0105293090947532
MATT_KASSIAN,20132014,0.010514107793143
ROB_SKRLAC,20032004,0.0104892456562217
KELLAN_LAIN,20132014,0.0104449304200512
JONATHAN_GIRARD,20022003,0.0104433843428349
AARON_MACKENZIE,20082009,0.0103801503071704
CHRIS_CONNER,20132014,0.0103673652277323
CORBAN_KNIGHT,20132014,0.0103172531179009
TYLER_MOSS,20022003,0.0102933331127698
CARL_SNEEP,20112012,0.0102306444484134
ANDRE_BENOIT,20132014,0.0101842797125214
PAUL_CAREY,20132014,0.0101528806926844
JULIEN_VAUCLAIR,20032004,0.0100431728825675
JONAS_HOLOS,20102011,0.0100013819496708
OLIVER_LAURIDSEN,20122013,0.00992788107869336
KRIS_RUSSELL,20132014,0.00965141822591254
KARL_STOLLERY,20132014,0.00960940163675182
PATRICK_WEY,20132014,0.00958286060860021
RAY_MACIAS,20102011,0.0095215027757848
JAMIE_FRITSCH,20082009,0.00951481732861308
SHAWN_HORCOFF,20132014,0.00951198273735175
JONAS_ANDERSSON,20102011,0.00944046580355186
KYLE_WILSON,20112012,0.0093921469426671
PETTERI_WIRTANEN,20072008,0.00933127738185163
MATTIAS_TIMANDER,20032004,0.00913069478856673
STEVE_HEINZE,20022003,0.00908777963319211
EVGENY_KUZNETSOV,20132014,0.00901307796392059
SERGEI_VARLAMOV,20022003,0.00900901489596045
BRIAN_FOSTER,20112012,0.00897891556414067
MARTIN_HANZAL,20132014,0.00881228484501362
ANDRE_SAVAGE,20022003,0.00880081433430694
TOM_WILSON,20132014,0.00872527821196028
STEVE_MASON,20132014,0.00862446786221436
PATRICK_FISCHER,20062007,0.00861667260443515
CARTER_CAMPER,20112012,0.00859107078799806
SAMI_AITTOKALLIO,20132014,0.00854471013993232
GERALD_COLEMAN,20052006,0.00844079281495454
JOSH_HENNESSY,20112012,0.00843516267625331
PAUL_GAUSTAD,20132014,0.00837524070172696
RADEK_SMOLENAK,20082009,0.00830933221143884
JOHN_TRIPP,20032004,0.00822443239629136
ALEX_PLANTE,20112012,0.00821276762710185
HAMPUS_LINDHOLM,20132014,0.00820051530271208
DWAYNE_ROLOSON,20112012,0.00818248462544696
REM_MURRAY,20052006,0.00811333397105595
IAN_MACNEIL,20022003,0.00811205197043092
RICK_DIPIETRO,20122013,0.0080789076458881
MATHIEU_CARLE,20092010,0.00805959582071872
SEAN_O'DONNELL,20112012,0.00800654949335496
BJORN_MELIN,20062007,0.00793939024728684
WADE_REDDEN,20132014,0.00791140797421524
ARTEM_ANISIMOV,20132014,0.00790245219822944
COLTON_SISSONS,20132014,0.00789289303840233
JARNO_KULTANEN,20022003,0.00778317836078393
ZACH_BOYCHUK,20132014,0.00776408669292178
CHRIS_HIGGINS,20132014,0.00770826604853839
MATT_CALVERT,20132014,0.00766993170639923
DYLAN_REESE,20122013,0.0076521800571761
ALEXANDER_VASYUNOV,20102011,0.00756579279397383
MARIUSZ_CZERKAWSKI,20052006,0.00749851981244661
CAM_TALBOT,20132014,0.00746754581659781
BRETT_MACLEAN,20112012,0.00742657442141399
NICHOLAS_DIMITRAKOS,20062007,0.00741957028540906
PAVEL_BURE,20022003,0.00740009285443772
NATE_PROSSER,20132014,0.00723946115637175
DAN_BYLSMA,20032004,0.00721885473883956
TRAVIS_BRIGLEY,20032004,0.00715657461258293
CHRIS_STEWART,20132014,0.00711658090162337
JONAS_FROGREN,20082009,0.00706000629386966
ERIK_WESTRUM,20062007,0.00701050856204996
MIKE_CAMMALLERI,20132014,0.00698425670234732
DAN_SEXTON,20102011,0.00697061697177732
CHRISTIAN_BERGLUND,20032004,0.00693095610553418
JONATHAN_RHEAULT,20122013,0.00691116351342969
ALES_KOTALIK,20102011,0.00687102731104144
MAXIM_KUZNETSOV,20032004,0.0068648534754225
MIKE_COMRIE,20102011,0.00684842891940892
KEVIN_BIEKSA,20132014,0.00683554151945341
BRAD_MORAN,20062007,0.00682471965942631
JUSTIN_FLOREK,20132014,0.00663156961840131
MIKE_VAN RYN,20082009,0.00651115887352072
DREW_MACINTYRE,20132014,0.00647106745437569
PETR_KANKO,20052006,0.00644716716858695
YANICK_LEHOUX,20062007,0.00640510294240029
ANDREW_EBBETT,20132014,0.00638950332428021
BROOKS_LAICH,20132014,0.00634824350065506
ANDY_BERENZWEIG,20022003,0.00629455615395456
TOMAS_MALEC,20052006,0.00624981887196514
KEVIN_HODSON,20022003,0.00616463785513391
TODD_WARRINER,20022003,0.00614834951458088
BEN_STREET,20132014,0.00609190881893929
FEDOR_FEDOROV,20052006,0.00603067326420028
JEFF_SCHULTZ,20122013,0.00602665729545036
RYAN_REAVES,20132014,0.00595236829502321
GUILLAUME_LEFEBVRE,20052006,0.00588386434778619
LARS_ELLER,20132014,0.00588272783578991
ANDREW_MURRAY,20112012,0.00587090042853175
CHRIS_DRURY,20102011,0.00583517890591593
JOEY_CRABB,20132014,0.00569612671671276
MATHEW_DUMBA,20132014,0.00566886838177085
JUSTIN_PAPINEAU,20032004,0.00565608739476348
DAVE_SCATCHARD,20102011,0.00559393465157332
MIKE_RICHTER,20022003,0.00557130267496286
PATRICK_THORESEN,20072008,0.00550973154502803
DOUG_MURRAY,20062007,0.00547799907356715
PETER_WHITE,20032004,0.00547205031322612
VICTOR_HEDMAN,20132014,0.00546702875694705
DERIAN_HATCHER,20072008,0.00538228835816156
CHRIS_SCHMIDT,20022003,0.00518688745631998
MARK_FRASER,20132014,0.00504652265411718
TRAVIS_MORIN,20132014,0.00501511562385166
PATRIK_STEFAN,20062007,0.00497821943643035
CHRIS_HAJT,20032004,0.00491683689890321
MAGNUS_ARVEDSON,20032004,0.00487928198436081
PAT_KAVANAGH,20052006,0.00484848155127452
MICHAEL_BOURNIVAL,20132014,0.00478575033968953
CHRIS_O'SULLIVAN,20022003,0.00459884316003142
KAMIL_PIROS,20032004,0.00459224253255735
CASEY_HANKINSON,20032004,0.00456775525965214
IGOR_RADULOV,20032004,0.00456773587576265
RAYMOND_GIROUX,20032004,0.00453608345282783
SERGEI_ZINOVJEV,20032004,0.00448732031849927
SHAWN_BELLE,20102011,0.0044467032430861
JOHN_ALBERT,20132014,0.00443803241153801
PATRICK_TRAVERSE,20022003,0.00442654012461034
CHAD_BILLINS,20132014,0.00420694084454329
SHANE_WILLIS,20032004,0.00419077322798302
TOMAS_FLEISCHMANN,20132014,0.00407020862112483
GLEN_METROPOLIT,20092010,0.00395797839694352
PETR_SCHASTLIVY,20032004,0.00394555776552528
JOE_MOTZKO,20082009,0.0039445442072113
RICHARD_SMEHLIK,20022003,0.00393160335464796
JANNE_NISKALA,20082009,0.00392260660879762
KEVIN_HENDERSON,20122013,0.00375523214242899
TRAVIS_TURNBULL,20112012,0.00374620014368572
BRAYDON_COBURN,20132014,0.00372475464461244
CHRISTOPH_SCHUBERT,20092010,0.00371620495044519
ROBERT_REICHEL,20032004,0.00369892542538383
ZACH_REDMOND,20122013,0.0036364856043026
TODD_WHITE,20102011,0.00359755058053951
BEN_GUITE,20092010,0.0034629903719417
JARRED_TINORDI,20132014,0.00343266968068685
ANTTI_MIETTINEN,20122013,0.00337255902215593
JAMIE_LUNDMARK,20092010,0.00332985501412008
TONI_LYDMAN,20122013,0.00321478339317822
DONALD_AUDETTE,20032004,0.00318149246708592
NIKITA_ALEXEEV,20062007,0.00316423016367529
ADAM_ALMQUIST,20132014,0.00314949792275206
DAVID_JONES,20132014,0.00305487602946177
JOSH_LANGFELD,20062007,0.00304101339929037
TIMOFEI_SHISHKANOV,20052006,0.0030332181106662
DAVID_SAVARD,20132014,0.00300830902421729
KARRI_RAMO,20132014,0.00297016733132389
JOAKIM_ANDERSSON,20132014,0.00293788989731006
ANSON_CARTER,20062007,0.00290029022325177
ZENITH_KOMARNISKI,20032004,0.00280593091068637
ROB_MCVICAR,20052006,0.00276766755337524
DAVID_WARSOFSKY,20132014,0.00274540477015707
BLAKE_COMEAU,20132014,0.00260123086780611
CHRIS_ARMSTRONG,20032004,0.00250446412282217
ERIK_ERSBERG,20092010,0.00239224996774121
COREY_POTTER,20132014,0.00226867399161969
MARC_LAMOTHE,20032004,0.00223487643997249
PHILIP_LARSEN,20132014,0.00217542854616952
CARTER_HUTTON,20132014,0.00217463547623762
OSCAR_KLEFBOM,20132014,0.00216144801292404
MARCUS_KRUGER,20132014,0.00196848322762051
SHAWN_HEINS,20032004,0.00183834005545089
MARK_MESSIER,20032004,0.00179859402647361
TYE_MCGINN,20132014,0.00179554979585713
TRENT_WHITFIELD,20092010,0.00174091646079885
CASEY_WELLMAN,20132014,0.00165494267207221
EVAN_BROPHEY,20112012,0.00163930744040132
ZACH_FITZGERALD,20072008,0.00156782234704676
CHRISTIAN_HANSON,20092010,0.00155334344425944
WES_O'NEILL,20092010,0.0015285606571384
TOMAS_PLIHAL,20082009,0.00150577798894497
DARREL_SCOVILLE,20032004,0.00149680711668625
DRAYSON_BOWMAN,20132014,0.00147846574250954
VIKTOR_STALBERG,20132014,0.00144951881540664
AARON_DOWNEY,20082009,0.00137355082773511
JARED_AULIN,20022003,0.00135354271577681
VLADIMIR_ORSZAGH,20052006,0.00127912112128745
MIKKO_JOKELA,20022003,0.00123912676197971
MARTIN_LOJEK,20072008,0.00118092654499951
ANDREAS_SALOMONSSON,20022003,0.00107429685782848
CHRISTOPH_BRANDNER,20032004,0.00107351244017139
MICHAEL_LATTA,20132014,0.00107029146814402
TRISTON_GRANT,20092010,0.00104575835838186
NATHAN_GUENIN,20132014,0.000999995413072481
MARK_STONE,20132014,0.000925563401507353
CARL_SODERBERG,20132014,0.000836923991451199
MATT_ELLIS,20132014,0.000827512939895223
ALEKSANDER_BARKOV,20132014,0.000762093767955703
KEITH_BALLARD,20132014,0.000686758573079952
IVAN_VISHNEVSKIY,20092010,0.000665914343504449
PAUL_MANNING,20022003,0.00054852273680833
DUSTIN_TOKARSKI,20132014,0.000525772170977402
TRENT_KLATT,20032004,0.00048125064331591
RON_HAINSEY,20132014,0.000471159415448371
MATT_TENNYSON,20122013,0.000396399203432399
STANISLAV_CHISTOV,20062007,0.0002443213042982
IGOR_ULANOV,20052006,0.000154500487867549
CHAY_GENOWAY,20112012,0.000151959503421451
RASTISLAV_STANA,20032004,9.53051920872826e-05
CONNOR_MURPHY,20132014,7.26569173678168e-05
DAVID_BROLL,20132014,4.37717283083785e-05
JORDAN_KRESTANOVICH,20032004,3.504785423642e-05
FEDOR_TYUTIN,20132014,6.00116247495088e-06
GARRETT_STAFFORD,20102011,-1.93046405560084e-05
CHRIS_GRATTON,20082009,-0.00015519148886389
ANTHONY_STEWART,20112012,-0.000189592303093438
MARC-ANDRE_FLEURY,20132014,-0.000266703815450661
MAXIME_TALBOT,20132014,-0.00034788297819558
LINDEN_VEY,20132014,-0.000376322193821935
GRANT_LEWIS,20082009,-0.000395779855022778
ADAM_LARSSON,20132014,-0.000455957705403385
JOHAN_HEDBERG,20122013,-0.000490759072738112
PHILIPPE_CORNET,20112012,-0.000579581193211617
JONAS_HOGLUND,20022003,-0.000631970113582122
RADOVAN_SOMIK,20032004,-0.000684534770684102
BRAD_DEFAUW,20022003,-0.00069811869353299
MIKKO_LUOMA,20032004,-0.000702903167285125
MICHAL_REPIK,20112012,-0.000745474010727488
SIMON_MOSER,20132014,-0.000753823006720999
GEOFF_SANDERSON,20072008,-0.000798874911154192
RADOSLAV_HECL,20022003,-0.000827879359025224
CODY_EAKIN,20132014,-0.000830814484763059
RADKO_GUDAS,20132014,-0.000842578550955435
DAVID_MCINTYRE,20112012,-0.000845998898267679
BRAYDEN_MCNABB,20132014,-0.00088060162469593
TOM_BARRASSO,20022003,-0.000929111503846072
ANDREJ_SEKERA,20132014,-0.00093432588249714
GEORGE_PARROS,20132014,-0.00100686888164358
JANNE_LAUKKANEN,20022003,-0.00101049783444817
MICHAEL_RAFFL,20132014,-0.00105226867170652
DARREN_MCCARTY,20082009,-0.0010594939991989
BEN_WALTER,20082009,-0.00106436305836815
JAYSON_MEGNA,20132014,-0.00108608143708478
GRANT_STEVENSON,20052006,-0.00113425035545978
BENOIT_DUSABLON,20032004,-0.00116478977600225
KEVIN_WESTGARTH,20132014,-0.00120049094742349
MICHAL_SIVEK,20022003,-0.00123496100057647
MIKE_HOFFMAN,20132014,-0.00145726437286336
CHRIS_BECKFORD-TSEU,20072008,-0.001476289882578
