MARTIN_JONES_20132014_Playoffs,0.253275450693992
JOE_THORNTON_20122013_Playoffs,0.246442716156465
MIKE_SMITH_20102011_Playoffs,0.241440079036905
KARL_ALZNER_20122013_Playoffs,0.233009471465855
PAUL_MARA_20082009_Playoffs,0.225494377126968
MIROSLAV_SATAN_20092010_Playoffs,0.197425655403778
MATT_BARTKOWSKI_20132014_Playoffs,0.19649261689648
JUSTIN_ABDELKADER_20122013_Playoffs,0.186825121634234
JANNIK_HANSEN_20102011_Playoffs,0.180963962853875
DANIEL_SEDIN_20102011_Playoffs,0.153271265644609
BRENDAN_SHANAHAN_20082009_Playoffs,0.152049000230279
DENNIS_WIDEMAN_20092010_Playoffs,0.150034533657805
BRETT_LEBDA_20072008_Playoffs,0.146004394818865
DANIEL_BRIERE_20062007_Playoffs,0.14068201968635
ANDERS_ERIKSSON_20072008_Playoffs,0.14018264262244
PATRICE_BRISEBOIS_20052006_Playoffs,0.139019580765954
TOM_FITZGERALD_20032004_Playoffs,0.127658570075933
JEFF_FINGER_20072008_Playoffs,0.124769308175471
JORDIN_TOOTOO_20102011_Playoffs,0.122701021068496
MIKE_KOMISAREK_20072008_Playoffs,0.122470339560883
ALEX_GOLIGOSKI_20092010_Playoffs,0.117734424524771
DEREK_ROY_20052006_Playoffs,0.114564546992878
BRAD_LARSEN_20062007_Playoffs,0.114047676734858
PAVEL_DATSYUK_20082009_Playoffs,0.111027014101188
DEVIN_SETOGUCHI_20102011_Playoffs,0.107657122387475
WADE_REDDEN_20052006_Playoffs,0.1075832249857
JOE_CORVO_20082009_Playoffs,0.0951428029429752
DUNCAN_KEITH_20122013_Playoffs,0.0925632570594619
SCOTT_HARTNELL_20112012_Playoffs,0.0924387792711655
DEREK_STEPAN_20122013_Playoffs,0.0921008980421409
NICKLAS_BACKSTROM_20112012_Playoffs,0.0903235213833505
NATHAN_GUENIN_20132014_Playoffs,0.0883900714952031
BRIAN_CAMPBELL_20082009_Playoffs,0.0881340409999572
CARL_SODERBERG_20132014_Playoffs,0.0853044415977508
JAKOB_SILFVERBERG_20122013_Playoffs,0.0832007112179101
IAN_WHITE_20102011_Playoffs,0.0826736398327081
BRAD_STUART_20102011_Playoffs,0.0796379169716717
TOMAS_KOPECKY_20112012_Playoffs,0.0792747992118685
ANDRE_ROY_20032004_Playoffs,0.0785904185534496
ALEX_TANGUAY_20072008_Playoffs,0.0720980633804057
CLAUDE_GIROUX_20092010_Playoffs,0.0720776695501439
RYAN_CALLAHAN_20122013_Playoffs,0.0705460632109651
SCOTT_HANNAN_20102011_Playoffs,0.0695506294991137
MATT_CULLEN_20062007_Playoffs,0.0663665683487144
MATT_COOKE_20122013_Playoffs,0.0662116891506668
MIKE_COMMODORE_20072008_Playoffs,0.063881753806772
DEREK_STEPAN_20112012_Playoffs,0.0636041065658864
DREW_DOUGHTY_20112012_Playoffs,0.0613033318203075
JONAS_BRODIN_20132014_Playoffs,0.0609956932920265
